 表一  各縣市人口數按性別及五歲年齡組分 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            中 華 民 國  70 年 底 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 區  域  別 , 性別 , 總     計 , 0 ,,, 1-4 ,,, 5-9 , 10-14 , 15-19 , 20-24 , 25-29 , 30-34 , 35-39 , 40-44 , 45-49 , 50-54 , 55-59 , 60-64 , 65-69 , 70-74 , 75-79 , 80-84 , 85-89 , 90-94 , 95-99 , 100+ 
 宜 蘭 縣 , 男 ,"   233,363","   4,814","   19,354","   4,976","   4,944","   4,799","   4,635","   22,058","   24,814","   27,453","   26,463","   20,895","   13,675","   10,364","   12,279","   11,503","   11,950","   9,920","   6,950","   5,395","   3,140","   1,666",   498,   139,   33,—,—
, 女 ,"   212,109","   4,557","   18,110","   4,617","   4,688","   4,565","   4,240","   21,043","   23,198","   25,909","   24,666","   18,924","   12,507","   9,707","   11,250","   10,008","   8,532","   6,915","   5,470","   4,316","   3,341","   2,283",   910,   345,   118,—,—
, 計 ,"   1,093,621","   24,351","   102,933","   25,777","   26,544","   25,872","   24,740","   121,836","   121,343","   119,666","   108,812","   104,728","   77,818","   51,107","   48,856","   43,152","   54,873","   43,429","   27,276","   19,886","   11,850","   6,681","   3,389","   1,250",   385,—,—
 桃 園 縣 , 男 ,"   576,800","   12,669","   52,863","   13,085","   13,598","   13,460","   12,720","   62,469","   62,179","   60,900","   54,121","   51,056","   38,008","   25,028","   24,036","   23,703","   38,251","   29,978","   17,529","   12,553","   6,486","   3,116","   1,306",   433,   116,—,—
, 女 ,"   516,821","   11,682","   50,070","   12,692","   12,946","   12,412","   12,020","   59,367","   59,164","   58,766","   54,691","   53,672","   39,810","   26,079","   24,820","   19,449","   16,622","   13,451","   9,747","   7,333","   5,364","   3,565","   2,083",   817,   269,—,—
, 計 ,"   648,145","   14,162","   56,905","   14,606","   14,719","   14,173","   13,407","   63,910","   67,795","   74,778","   71,343","   60,298","   41,771","   29,427","   31,587","   28,651","   30,214","   26,098","   19,205","   13,292","   8,847","   5,660","   2,864","   1,050",   288,—,—
 新 竹 縣 , 男 ,"   340,785","   7,406","   29,470","   7,624","   7,534","   7,449","   6,863","   33,004","   35,072","   38,953","   36,759","   31,326","   21,624","   15,024","   15,944","   14,909","   17,568","   15,653","   11,618","   7,543","   4,488","   2,659","   1,262",   419,   84,—,—
, 女 ,"   307,360","   6,756","   27,435","   6,982","   7,185","   6,724","   6,544","   30,906","   32,723","   35,825","   34,584","   28,972","   20,147","   14,403","   15,643","   13,742","   12,646","   10,445","   7,587","   5,749","   4,359","   3,001","   1,602",   631,   204,—,—
, 計 ,"   545,608","   12,209","   46,620","   12,171","   12,262","   11,526","   10,661","   51,276","   57,572","   65,911","   64,515","   48,300","   31,880","   23,414","   27,563","   25,487","   25,577","   20,079","   15,290","   11,853","   8,555","   5,470","   2,783",   974,   280,—,—
 苗 栗 縣 , 男 ,"   284,980","   6,386","   23,874","   6,205","   6,227","   5,914","   5,528","   26,536","   29,499","   33,498","   33,907","   26,336","   17,132","   12,350","   14,568","   13,542","   14,060","   10,875","   8,048","   6,186","   4,120","   2,481","   1,127",   369,   86,—,—
, 女 ,"   260,628","   5,823","   22,746","   5,966","   6,035","   5,612","   5,133","   24,740","   28,073","   32,413","   30,608","   21,964","   14,748","   11,064","   12,995","   11,945","   11,517","   9,204","   7,242","   5,667","   4,435","   2,989","   1,656",   605,   194,—,—
, 計 ,"   1,044,058","   24,871","   105,996","   26,702","   27,163","   26,756","   25,375","   114,144","   107,695","   111,577","   107,355","   102,176","   74,928","   50,007","   50,113","   45,579","   45,777","   36,325","   25,406","   18,460","   12,220","   6,956","   3,305",   918,   250,—,—
 臺 中 縣 , 男 ,"   540,796","   12,932","   54,467","   13,648","   14,031","   13,809","   12,979","   58,349","   55,233","   56,604","   53,547","   51,427","   39,028","   26,039","   26,018","   24,446","   27,305","   21,818","   13,990","   9,467","   5,589","   2,915","   1,221",   332,   69,—,—
, 女 ,"   503,262","   11,939","   51,529","   13,054","   13,132","   12,947","   12,396","   55,795","   52,462","   54,973","   53,808","   50,749","   35,900","   23,968","   24,095","   21,133","   18,472","   14,507","   11,416","   8,993","   6,631","   4,041","   2,084",   586,   181,—,—
, 計 ,"   1,180,612","   28,013","   114,809","   29,439","   29,661","   28,430","   27,279","   121,637","   120,255","   134,703","   131,103","   106,232","   75,759","   52,545","   59,228","   56,682","   50,976","   39,502","   30,996","   24,325","   17,895","   9,837","   4,404","   1,330",   381,—,—
 彰 化 縣 , 男 ,"   609,473","   14,581","   59,182","   15,129","   15,305","   14,725","   14,023","   62,620","   61,566","   68,890","   67,742","   56,504","   40,458","   27,876","   31,302","   29,417","   26,953","   20,352","   15,592","   12,153","   8,087","   4,056","   1,603",   444,   95,—,—
, 女 ,"   571,139","   13,432","   55,627","   14,310","   14,356","   13,705","   13,256","   59,017","   58,689","   65,813","   63,361","   49,728","   35,301","   24,669","   27,926","   27,265","   24,023","   19,150","   15,404","   12,172","   9,808","   5,781","   2,801",   886,   286,—,—
, 計 ,"   527,538","   11,226","   45,266","   11,734","   11,787","   11,041","   10,704","   49,646","   55,771","   63,157","   60,687","   47,299","   32,183","   23,647","   27,595","   25,626","   24,879","   19,499","   14,545","   11,552","   8,253","   4,335","   1,790",   448,   134,—,—
 南 投 縣 , 男 ,"   275,755","   5,738","   23,329","   6,041","   6,082","   5,756","   5,450","   25,392","   28,603","   32,300","   31,801","   26,095","   17,393","   12,439","   14,439","   13,581","   13,735","   10,708","   7,563","   6,013","   3,855","   1,856",   720,   152,   43,—,—
, 女 ,"   251,783","   5,488","   21,937","   5,693","   5,705","   5,285","   5,254","   24,254","   27,168","   30,857","   28,886","   21,204","   14,790","   11,208","   13,156","   12,045","   11,144","   8,791","   6,982","   5,539","   4,398","   2,479","   1,070",   296,   91,—,—
, 計 ,"   796,968","   17,396","   71,286","   18,383","   18,544","   17,588","   16,771","   73,774","   82,584","   100,557","   90,621","   65,877","   46,294","   36,295","   42,447","   40,090","   37,195","   27,496","   22,554","   18,193","   12,825","   7,126","   3,027","   1,043",   288,—,—
 雲 林 縣 , 男 ,"   414,059","   8,991","   36,615","   9,425","   9,563","   9,012","   8,615","   37,937","   42,490","   51,190","   48,829","   36,669","   25,795","   19,322","   22,326","   20,757","   19,166","   13,878","   10,890","   8,776","   5,723","   3,106","   1,164",   353,   82,—,—
, 女 ,"   382,909","   8,405","   34,671","   8,958","   8,981","   8,576","   8,156","   35,837","   40,094","   49,367","   41,792","   29,208","   20,499","   16,973","   20,121","   19,333","   18,029","   13,618","   11,664","   9,417","   7,102","   4,020","   1,863",   690,   206,—,—
, 計 ,"   826,291","   16,568","   66,527","   17,041","   17,071","   16,614","   15,801","   73,679","   84,131","   103,657","   98,864","   72,044","   49,607","   35,581","   43,296","   42,648","   41,006","   31,099","   24,325","   18,278","   13,563","   6,851","   3,284","   1,029",   254,—,—
 嘉 義 縣 , 男 ,"   430,144","   8,429","   34,238","   8,766","   8,770","   8,560","   8,142","   37,582","   43,032","   53,174","   53,403","   40,254","   26,549","   18,186","   21,881","   21,647","   21,963","   16,919","   12,889","   9,129","   6,176","   2,998","   1,300",   343,   52,—,—
, 女 ,"   396,147","   8,139","   32,289","   8,275","   8,301","   8,054","   7,659","   36,097","   41,099","   50,483","   45,461","   31,790","   23,058","   17,395","   21,415","   21,001","   19,043","   14,180","   11,436","   9,149","   7,387","   3,853","   1,984",   686,   202,—,—
, 計 ,"   969,621","   19,785","   81,195","   20,780","   20,898","   20,486","   19,031","   86,067","   92,602","   114,573","   117,101","   87,532","   60,787","   40,915","   48,422","   50,071","   49,437","   37,358","   28,922","   22,562","   17,063","   8,861","   4,510","   1,450",   408,—,—
 臺 南 縣 , 男 ,"   506,987","   10,255","   41,753","   10,649","   10,813","   10,666","   9,625","   44,281","   47,631","   58,865","   62,912","   48,051","   32,531","   21,221","   24,714","   25,693","   27,134","   20,623","   15,345","   11,340","   7,948","   4,142","   1,874",   548,   126,—,—
, 女 ,"   462,634","   9,530","   39,442","   10,131","   10,085","   9,820","   9,406","   41,786","   44,971","   55,708","   54,189","   39,481","   28,256","   19,694","   23,708","   24,378","   22,303","   16,735","   13,577","   11,222","   9,115","   4,719","   2,636",   902,   282,—,—
, 計 ,"   1,018,063","   21,106","   92,095","   22,633","   23,411","   23,323","   22,728","   109,559","   110,005","   114,350","   107,757","   95,737","   73,452","   48,413","   48,966","   43,895","   45,808","   37,664","   26,730","   19,555","   12,482","   6,274","   2,974",   997,   244,—,—
 高 雄 縣 , 男 ,"   534,147","   10,752","   47,539","   11,542","   12,132","   12,044","   11,821","   56,362","   56,362","   58,510","   55,814","   49,282","   37,984","   25,203","   25,145","   23,520","   28,094","   22,908","   15,276","   10,723","   6,155","   2,924","   1,139",   383,   72,—,—
, 女 ,"   483,916","   10,354","   44,556","   11,091","   11,279","   11,279","   10,907","   53,197","   53,643","   55,840","   51,943","   46,455","   35,468","   23,210","   23,821","   20,375","   17,714","   14,756","   11,454","   8,832","   6,327","   3,350","   1,835",   614,   172,—,—
, 計 ,"   892,107","   18,016","   75,977","   19,087","   19,686","   18,755","   18,449","   84,437","   94,155","   106,917","   100,847","   81,083","   59,021","   40,770","   45,042","   41,985","   41,327","   33,484","   26,346","   20,406","   12,366","   6,340","   2,585",   778,   225,—,—
 屏 東 縣 , 男 ,"   470,311","   9,219","   39,121","   9,851","   10,243","   9,597","   9,430","   43,522","   48,373","   54,800","   53,462","   44,333","   31,931","   21,652","   23,915","   22,054","   23,217","   18,827","   14,427","   11,293","   5,963","   2,855","   1,015",   274,   58,—,—
, 女 ,"   421,796","   8,797","   36,856","   9,236","   9,443","   9,158","   9,019","   40,915","   45,782","   52,117","   47,385","   36,750","   27,090","   19,118","   21,127","   19,931","   18,110","   14,657","   11,919","   9,113","   6,403","   3,485","   1,570",   504,   167,—,—
, 計 ,"   281,100","   5,271","   22,139","   5,524","   5,659","   5,592","   5,364","   28,121","   32,179","   35,957","   30,701","   22,706","   16,568","   11,820","   12,845","   12,373","   13,865","   12,568","   9,226","   7,497","   4,001","   2,089",   844,   257,   73,—,—
 臺 東 縣 , 男 ,"   154,729","   2,786","   11,437","   2,849","   2,922","   2,880","   2,786","   14,483","   16,381","   18,702","   17,256","   12,902","   9,008","   6,314","   6,742","   6,665","   8,633","   8,325","   5,985","   5,093","   2,344","   1,140",   399,   105,   29,—,—
, 女 ,"   126,371","   2,485","   10,702","   2,675","   2,737","   2,712","   2,578","   13,638","   15,798","   17,255","   13,445","   9,804","   7,560","   5,506","   6,103","   5,708","   5,232","   4,243","   3,241","   2,404","   1,657",   949,   445,   152,   44,—,—
, 計 ,"   357,530","   6,742","   27,966","   6,985","   7,058","   7,025","   6,898","   35,015","   38,530","   41,918","   39,086","   30,565","   22,393","   16,276","   16,768","   15,864","   18,262","   16,813","   12,149","   9,080","   5,179","   3,045","   1,299",   422,   158,—,—
 花 蓮 縣 , 男 ,"   195,286","   3,484","   14,357","   3,641","   3,639","   3,608","   3,469","   17,962","   19,773","   21,512","   20,849","   16,664","   11,781","   8,406","   8,589","   8,521","   11,821","   11,530","   8,447","   6,028","   2,974","   1,698",   664,   177,   49,—,—
, 女 ,"   162,244","   3,258","   13,609","   3,344","   3,419","   3,417","   3,429","   17,053","   18,757","   20,406","   18,237","   13,901","   10,612","   7,870","   8,179","   7,343","   6,441","   5,283","   3,702","   3,052","   2,205","   1,347",   635,   245,   109,—,—
, 計 ,"   105,674","   1,865","   7,884","   1,976","   1,959","   1,986","   1,963","   10,589","   12,499","   14,322","   12,150","   7,647","   5,474","   4,075","   4,402","   5,137","   5,589","   4,477","   3,281","   2,321","   1,684","   1,210",   681,   288,   99,—,—
 澎 湖 縣 , 男 ,"   55,371",   966,"   4,131","   1,035",   997,"   1,080","   1,019","   5,509","   6,397","   7,340","   6,704","   4,125","   2,752","   2,034","   2,282","   2,701","   3,414","   2,599","   1,724","   1,156",   705,   475,   254,   81,   22,—,—
, 女 ,"   50,303",   899,"   3,753",   941,   962,   906,   944,"   5,080","   6,102","   6,982","   5,446","   3,522","   2,722","   2,041","   2,120","   2,436","   2,175","   1,878","   1,557","   1,165",   979,   735,   427,   207,   77,—,—
, 計 ,"   347,828","   6,302","   27,598","   6,696","   7,001","   7,015","   6,886","   34,685","   37,188","   39,022","   39,237","   34,852","   24,997","   15,157","   17,428","   15,120","   16,113","   14,593","   10,180","   7,259","   4,241","   2,404","   1,035",   323,   94,—,—
 基 隆 市 , 男 ,"   182,936","   3,273","   14,243","   3,485","   3,629","   3,581","   3,548","   17,845","   19,165","   20,241","   20,463","   17,968","   12,697","   7,577","   8,567","   7,915","   9,612","   9,086","   6,209","   4,314","   2,184","   1,051",   404,   105,   17,—,—
, 女 ,"   164,892","   3,029","   13,355","   3,211","   3,372","   3,434","   3,338","   16,840","   18,023","   18,781","   18,774","   16,884","   12,300","   7,580","   8,861","   7,205","   6,501","   5,507","   3,971","   2,945","   2,057","   1,353",   631,   218,   77,—,—
, 計 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
 新 竹 市 , 男 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
, 女 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
, 計 ,"   607,238","   11,476","   52,831","   12,859","   13,705","   13,359","   12,908","   66,039","   66,624","   62,746","   61,584","   60,712","   50,066","   32,963","   31,338","   25,789","   26,185","   22,094","   14,984","   10,334","   6,231","   3,293","   1,442",   383,   124,—,—
 臺 中 市 , 男 ,"   312,075","   5,959","   27,069","   6,501","   7,044","   6,857","   6,667","   33,911","   34,492","   32,180","   30,879","   29,764","   24,614","   16,210","   15,311","   13,367","   15,460","   13,535","   8,770","   5,599","   2,949","   1,352",   526,   105,   23,—,—
, 女 ,"   295,163","   5,517","   25,762","   6,358","   6,661","   6,502","   6,241","   32,128","   32,132","   30,566","   30,705","   30,948","   25,452","   16,753","   16,027","   12,422","   10,725","   8,559","   6,214","   4,735","   3,282","   1,941",   916,   278,   101,—,—
, 計 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
 嘉 義 市 , 男 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
, 女 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
, 計 ,"   594,739","   11,877","   52,906","   12,848","   13,658","   13,568","   12,832","   61,970","   61,254","   62,509","   63,450","   61,340","   47,469","   30,489","   30,206","   26,254","   24,649","   20,463","   15,111","   11,396","   7,008","   3,785","   1,821",   625,   157,—,—
 臺 南 市 , 男 ,"   307,319","   6,156","   27,327","   6,640","   7,074","   6,941","   6,672","   31,876","   31,599","   32,078","   32,025","   31,415","   24,475","   15,544","   14,878","   13,187","   13,816","   11,739","   8,555","   6,292","   3,480","   1,857",   744,   231,   45,—,—
, 女 ,"   287,420","   5,721","   25,579","   6,208","   6,584","   6,627","   6,160","   30,094","   29,655","   30,431","   31,425","   29,925","   22,994","   14,945","   15,328","   13,067","   10,833","   8,724","   6,556","   5,104","   3,528","   1,928","   1,077",   394,   112,—,—
, 計 ,"   2,270,983","   36,845","   173,568","   42,853","   44,303","   44,216","   42,196","   222,756","   228,712","   224,195","   226,955","   246,276","   205,948","   128,640","   119,394","   99,084","   102,817","   92,152","   66,421","   46,862","   26,272","   14,533","   6,475","   2,269",   809,—,—
 臺 北 市 , 男 ,"   1,171,206","   19,108","   90,187","   22,240","   23,024","   23,063","   21,860","   115,150","   117,968","   114,766","   111,048","   118,254","   99,120","   63,130","   58,152","   51,231","   61,932","   57,694","   41,023","   27,651","   14,041","   7,087","   2,665",   806,   193,—,—
, 女 ,"   1,099,777","   17,737","   83,381","   20,613","   21,279","   21,153","   20,336","   107,606","   110,744","   109,429","   115,907","   128,022","   106,828","   65,510","   61,242","   47,853","   40,885","   34,458","   25,398","   19,211","   12,231","   7,446","   3,810","   1,463",   616,—,—
, 計 ,"   1,227,454","   24,304","   110,842","   26,775","   28,092","   28,347","   27,628","   139,136","   133,113","   125,508","   121,269","   129,240","   108,545","   68,232","   63,740","   51,318","   49,732","   40,197","   26,521","   17,667","   10,025","   5,107","   2,140",   639,   179,—,—
 高 雄 市 , 男 ,"   634,387","   12,647","   57,550","   14,092","   14,711","   14,570","   14,177","   71,774","   68,731","   64,394","   59,866","   62,711","   54,258","   35,138","   32,100","   26,940","   30,308","   24,723","   15,616","   9,639","   4,687","   2,230",   829,   203,   43,—,—
, 女 ,"   593,067","   11,657","   53,292","   12,683","   13,381","   13,777","   13,451","   67,362","   64,382","   61,114","   61,403","   66,529","   54,287","   33,094","   31,640","   24,378","   19,424","   15,474","   10,905","   8,028","   5,338","   2,877","   1,311",   436,   136,—,—
, 計 ,"   58,447","   1,213","   5,332","   1,257","   1,323","   1,321","   1,431","   7,656","   8,957","   6,348","   4,018","   4,109","   2,957","   2,496","   2,708","   2,876","   2,349","   2,015","   1,529","   1,384",   969,   727,   437,   229,   138,—,—
 福 建 省 , 男 ,"   30,742",   647,"   2,767",   664,   675,   688,   740,"   4,008","   4,617","   3,741","   2,416","   2,022","   1,353","   1,299","   1,558","   1,675","   1,183","   1,034",   845,   612,   414,   292,   143,   77,   39,—,—
, 女 ,"   27,705",   566,"   2,565",   593,   648,   633,   691,"   3,648","   4,340","   2,607","   1,602","   2,087","   1,604","   1,197","   1,150","   1,201","   1,166",   981,   684,   772,   555,   435,   294,   152,   99,—,—
, 計 ,"   50,248","   1,063","   4,599","   1,094","   1,126","   1,143","   1,236","   6,506","   7,825","   5,432","   3,280","   3,375","   2,502","   2,161","   2,444","   2,615","   2,045","   1,713","   1,286","   1,157",   849,   645,   396,   220,   135,—,—
 金 門 縣 , 男 ,"   26,047",   563,"   2,394",   575,   579,   588,   652,"   3,415","   4,015","   3,138","   1,921","   1,573","   1,108","   1,102","   1,394","   1,541","   1,011",   858,   697,   486,   347,   242,   129,   74,   39,—,—
, 女 ,"   24,201",   500,"   2,205",   519,   547,   555,   584,"   3,091","   3,810","   2,294","   1,359","   1,802","   1,394","   1,059","   1,050","   1,074","   1,034",   855,   589,   671,   502,   403,   267,   146,   96,—,—
, 計 ,"   8,199",   150,   733,   163,   197,   178,   195,"   1,150","   1,132",   916,   738,   734,   455,   335,   264,   261,   304,   302,   243,   227,   120,   82,   41,   9,   3,—,—
 連 江 縣 , 男 ,"   4,695",   84,   373,   89,   96,   100,   88,   593,   602,   603,   495,   449,   245,   197,   164,   134,   172,   176,   148,   126,   67,   50,   14,   3,—,—,—
, 女 ,"   3,504",   66,   360,   74,   101,   78,   107,   557,   530,   313,   243,   285,   210,   138,   100,   127,   132,   126,   95,   101,   53,   32,   27,   6,   3,—,—
