 表一  各縣市人口數按性別及五歲年齡組分 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            中 華 民 國  80 年 底 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 區  域  別 , 性別 , 總     計 , 0 ,,, 1-4 ,,, 5-9 , 10-14 , 15-19 , 20-24 , 25-29 , 30-34 , 35-39 , 40-44 , 45-49 , 50-54 , 55-59 , 60-64 , 65-69 , 70-74 , 75-79 , 80-84 , 85-89 , 90-94 , 95-99 , 100+ 
, 女 ,"   426,680","   6,407","   26,382","   6,888","   6,332","   6,945","   6,217","   34,176","   41,230","   39,226","   42,524","   40,506","   35,087","   31,300","   25,355","   18,287","   20,019","   18,549","   16,337","   12,482","   9,201","   5,647","   2,796",   936,   233,—,—
, 計 ,"   255,887","   3,486","   14,038","   3,718","   3,443","   3,640","   3,237","   18,863","   22,235","   24,950","   27,959","   25,291","   20,427","   17,639","   14,032","   10,441","   11,248","   10,656","   11,388","   9,951","   6,604","   4,185","   1,702",   631,   161,—,—
 臺 東 縣 , 男 ,"   140,679","   1,861","   7,438","   1,964","   1,817","   1,904","   1,753","   9,647","   11,473","   12,958","   15,318","   15,061","   11,918","   9,695","   7,291","   5,390","   5,647","   5,537","   6,811","   6,469","   4,197","   2,688",   901,   301,   78,—,—
, 女 ,"   115,208","   1,625","   6,600","   1,754","   1,626","   1,736","   1,484","   9,216","   10,762","   11,992","   12,641","   10,230","   8,509","   7,944","   6,741","   5,051","   5,601","   5,119","   4,577","   3,482","   2,407","   1,497",   801,   330,   83,—,—
, 計 ,"   353,490","   5,131","   20,147","   5,340","   4,895","   5,117","   4,795","   27,280","   32,299","   33,191","   35,202","   32,978","   29,473","   26,282","   20,760","   15,091","   15,446","   14,131","   15,500","   13,173","   8,518","   5,358","   2,385",   880,   265,—,—
 花 蓮 縣 , 男 ,"   190,591","   2,644","   10,285","   2,728","   2,464","   2,617","   2,476","   14,015","   16,663","   17,076","   18,677","   18,316","   15,928","   14,048","   10,739","   7,644","   7,849","   7,371","   9,761","   8,723","   5,684","   3,383","   1,225",   440,   120,—,—
, 女 ,"   162,899","   2,487","   9,862","   2,612","   2,431","   2,500","   2,319","   13,265","   15,636","   16,115","   16,525","   14,662","   13,545","   12,234","   10,021","   7,447","   7,597","   6,760","   5,739","   4,450","   2,834","   1,975","   1,160",   440,   145,—,—
, 計 ,"   95,446","   1,222","   4,957","   1,260","   1,137","   1,317","   1,243","   6,877","   8,515","   9,420","   10,329","   8,980","   7,429","   6,122","   4,912","   3,764","   4,119","   4,750","   4,797","   3,686","   2,542","   1,578",   927,   387,   133,—,—
 澎 湖 縣 , 男 ,"   50,566",   630,"   2,517",   662,   573,   648,   634,"   3,550","   4,383","   4,924","   5,580","   5,173","   4,242","   3,307","   2,498","   1,896","   2,137","   2,459","   2,759","   2,007","   1,237",   722,   365,   139,   41,—,—
, 女 ,"   44,880",   592,"   2,440",   598,   564,   669,   609,"   3,327","   4,132","   4,496","   4,749","   3,807","   3,187","   2,815","   2,414","   1,868","   1,982","   2,291","   2,038","   1,679","   1,305",   856,   562,   248,   92,—,—
, 計 ,"   355,894","   5,153","   21,089","   5,610","   5,038","   5,597","   4,844","   27,645","   32,216","   32,009","   34,587","   35,439","   33,774","   30,350","   22,204","   13,662","   15,677","   13,266","   13,455","   11,238","   7,014","   4,268","   1,917",   717,   214,—,—
 基 隆 市 , 男 ,"   184,760","   2,703","   11,032","   2,918","   2,666","   2,912","   2,536","   14,260","   16,556","   16,427","   17,798","   18,431","   17,599","   15,410","   11,220","   6,767","   7,591","   6,806","   7,792","   6,765","   4,048","   2,381",   857,   258,   59,—,—
, 女 ,"   171,134","   2,450","   10,057","   2,692","   2,372","   2,685","   2,308","   13,385","   15,660","   15,582","   16,789","   17,008","   16,175","   14,940","   10,984","   6,895","   8,086","   6,460","   5,663","   4,473","   2,966","   1,887","   1,060",   459,   155,—,—
, 計 ,"   328,911","   5,408","   22,277","   5,734","   5,445","   5,796","   5,302","   29,156","   32,118","   28,877","   28,923","   31,300","   30,494","   27,452","   19,913","   13,360","   12,820","   10,891","   11,896","   10,661","   6,940","   3,852","   1,707",   674,   192,—,—
 新 竹 市 , 男 ,"   170,424","   2,793","   11,800","   3,076","   2,875","   3,026","   2,823","   15,308","   16,468","   15,156","   14,670","   15,607","   15,312","   13,740","   9,980","   6,581","   6,153","   5,416","   6,879","   6,753","   4,389","   2,241",   837,   277,   64,—,—
, 女 ,"   158,487","   2,615","   10,477","   2,658","   2,570","   2,770","   2,479","   13,848","   15,650","   13,721","   14,253","   15,693","   15,182","   13,712","   9,933","   6,779","   6,667","   5,475","   5,017","   3,908","   2,551","   1,611",   870,   397,   128,—,—
, 計 ,"   774,197","   11,377","   51,098","   12,745","   12,157","   13,764","   12,432","   76,315","   83,084","   67,493","   64,266","   71,691","   76,416","   71,462","   51,953","   31,259","   29,288","   23,256","   23,636","   18,962","   11,464","   6,738","   3,097","   1,053",   289,—,—
 臺 中 市 , 男 ,"   389,747","   6,005","   26,679","   6,601","   6,447","   7,161","   6,470","   39,472","   42,946","   34,261","   32,125","   34,077","   36,352","   34,620","   25,594","   15,260","   14,070","   11,699","   13,645","   11,289","   6,414","   3,425","   1,335",   393,   86,—,—
, 女 ,"   384,450","   5,372","   24,419","   6,144","   5,710","   6,603","   5,962","   36,843","   40,138","   33,232","   32,141","   37,614","   40,064","   36,842","   26,359","   15,999","   15,218","   11,557","   9,991","   7,673","   5,050","   3,313","   1,762",   660,   203,—,—
, 計 ,"   258,468","   3,143","   14,568","   3,667","   3,403","   3,898","   3,600","   22,497","   26,791","   23,684","   23,685","   24,436","   22,512","   20,945","   16,457","   11,009","   11,739","   10,662","   9,597","   7,104","   4,785","   2,835","   1,442",   444,   133,—,—
 嘉 義 市 , 男 ,"   131,558","   1,654","   7,583","   1,890","   1,759","   2,062","   1,872","   11,511","   13,780","   12,105","   12,096","   12,599","   11,364","   10,581","   8,183","   5,391","   5,672","   5,297","   5,147","   3,950","   2,507","   1,349",   586,   164,   39,—,—
, 女 ,"   126,910","   1,489","   6,985","   1,777","   1,644","   1,836","   1,728","   10,986","   13,011","   11,579","   11,589","   11,837","   11,148","   10,364","   8,274","   5,618","   6,067","   5,365","   4,450","   3,154","   2,278","   1,486",   856,   280,   94,—,—
, 計 ,"   689,541","   9,444","   42,570","   10,438","   10,018","   11,447","   10,667","   63,157","   72,129","   61,601","   59,412","   64,981","   67,134","   61,448","   46,324","   28,990","   28,052","   23,792","   21,301","   16,779","   11,191","   6,747","   3,104","   1,088",   297,—,—
 臺 南 市 , 男 ,"   350,800","   4,939","   22,193","   5,409","   5,272","   5,983","   5,529","   32,497","   37,168","   31,351","   30,093","   31,820","   33,123","   31,059","   23,728","   14,803","   13,770","   11,723","   11,770","   9,390","   6,026","   3,401","   1,391",   453,   102,—,—
, 女 ,"   338,741","   4,505","   20,377","   5,029","   4,746","   5,464","   5,138","   30,660","   34,961","   30,250","   29,319","   33,161","   34,011","   30,389","   22,596","   14,187","   14,282","   12,069","   9,531","   7,389","   5,165","   3,346","   1,713",   635,   195,—,—
, 計 ,"   2,717,992","   35,570","   157,013","   39,229","   38,017","   41,343","   38,424","   218,248","   241,712","   218,724","   221,073","   250,229","   273,400","   270,028","   210,299","   132,849","   115,793","   93,434","   92,453","   78,384","   53,137","   33,083","   14,436","   6,153","   1,974",—,—
 臺 北 市 , 男 ,"   1,369,556","   18,592","   81,415","   20,438","   19,565","   21,515","   19,897","   112,618","   124,292","   111,296","   110,268","   119,592","   130,245","   130,524","   103,391","   66,001","   56,210","   47,150","   52,768","   45,533","   30,677","   18,235","   7,151","   2,810",   788,—,—
, 女 ,"   1,348,436","   16,978","   75,598","   18,791","   18,452","   19,828","   18,527","   105,630","   117,420","   107,428","   110,805","   130,637","   143,155","   139,504","   106,908","   66,848","   59,583","   46,284","   39,685","   32,851","   22,460","   14,848","   7,285","   3,343","   1,186",—,—
, 計 ,"   1,396,425","   18,135","   80,449","   20,244","   18,910","   21,661","   19,634","   122,946","   146,802","   133,424","   124,339","   127,815","   132,717","   133,251","   103,534","   62,193","   56,834","   44,563","   41,857","   31,880","   18,964","   10,384","   4,457","   1,476",   405,—,—
 高 雄 市 , 男 ,"   714,701","   9,570","   42,096","   10,598","   9,748","   11,382","   10,368","   63,828","   75,925","   68,485","   63,523","   63,312","   64,542","   65,380","   52,221","   31,905","   28,175","   22,956","   25,060","   19,023","   10,724","   5,315","   1,924",   604,   133,—,—
, 女 ,"   681,724","   8,565","   38,353","   9,646","   9,162","   10,279","   9,266","   59,118","   70,877","   64,939","   60,816","   64,503","   68,175","   67,871","   51,313","   30,288","   28,659","   21,607","   16,797","   12,857","   8,240","   5,069","   2,533",   872,   272,—,—
, 計 ,"   48,989",   687,"   3,369",   756,   778,   929,   906,"   5,308","   5,862","   5,440","   2,917","   3,040","   3,204","   3,244","   2,381","   2,075","   2,336","   2,501","   1,988","   1,529","   1,133",   945,   554,   315,   161,—,—
 福 建 省 , 男 ,"   25,560",   377,"   1,743",   385,   412,   477,   469,"   2,736","   2,925","   3,000","   1,846","   1,752","   1,568","   1,489","   1,155","   1,119","   1,365","   1,475","   1,042",   729,   544,   354,   195,   99,   47,—,—
, 女 ,"   23,429",   310,"   1,626",   371,   366,   452,   437,"   2,572","   2,937","   2,440","   1,071","   1,288","   1,636","   1,755","   1,226",   956,   971,"   1,026",   946,   800,   589,   591,   359,   216,   114,—,—
, 計 ,"   43,442",   608,"   3,086",   694,   714,   850,   828,"   4,811","   5,177","   4,718","   2,450","   2,624","   2,770","   2,813","   2,083","   1,862","   2,145","   2,329","   1,802","   1,351","   1,004",   847,   505,   299,   158,—,—
 金 門 縣 , 男 ,"   22,506",   326,"   1,596",   351,   379,   435,   431,"   2,478","   2,588","   2,629","   1,569","   1,473","   1,335","   1,265",   989,   992,"   1,256","   1,381",   928,   625,   473,   298,   168,   91,   46,—,—
, 女 ,"   20,936",   282,"   1,490",   343,   335,   415,   397,"   2,333","   2,589","   2,089",   881,"   1,151","   1,435","   1,548","   1,094",   870,   889,   948,   874,   726,   531,   549,   337,   208,   112,—,—
, 計 ,"   5,547",   79,   283,   62,   64,   79,   78,   497,   685,   722,   467,   416,   434,   431,   298,   213,   191,   172,   186,   178,   129,   98,   49,   16,   3,—,—
 連 江 縣 , 男 ,"   3,054",   51,   147,   34,   33,   42,   38,   258,   337,   371,   277,   279,   233,   224,   166,   127,   109,   94,   114,   104,   71,   56,   27,   8,   1,—,—
, 女 ,"   2,493",   28,   136,   28,   31,   37,   40,   239,   348,   351,   190,   137,   201,   207,   132,   86,   82,   78,   72,   74,   58,   42,   22,   8,   2,—,—
