 表一  各縣市人口數按性別及五歲年齡組分 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            中 華 民 國  75 年 底 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 區  域  別 , 性別 , 總     計 , 0 ,,, 1-4 ,,, 5-9 , 10-14 , 15-19 , 20-24 , 25-29 , 30-34 , 35-39 , 40-44 , 45-49 , 50-54 , 55-59 , 60-64 , 65-69 , 70-74 , 75-79 , 80-84 , 85-89 , 90-94 , 95-99 , 100+ 
, 計 ,"   1,161,025","   19,192","   99,405","   22,759","   24,690","   25,173","   26,783","   135,881","   114,572","   111,145","   115,349","   110,712","   103,602","   74,318","   50,065","   49,848","   44,316","   44,536","   34,200","   22,858","   15,537","   9,193","   4,375","   1,545",   376,—,—
 臺 中 縣 , 男 ,"   599,804","   9,947","   51,129","   11,741","   12,754","   12,957","   13,677","   70,180","   58,553","   57,072","   57,934","   55,430","   52,887","   38,930","   25,752","   25,517","   23,283","   26,483","   20,323","   12,243","   7,738","   4,042","   1,717",   530,   114,—,—
, 女 ,"   561,221","   9,245","   48,276","   11,018","   11,936","   12,216","   13,106","   65,701","   56,019","   54,073","   57,415","   55,282","   50,715","   35,388","   24,313","   24,331","   21,033","   18,053","   13,877","   10,615","   7,799","   5,151","   2,658","   1,015",   262,—,—
, 計 ,"   1,226,231","   21,235","   103,714","   24,282","   25,998","   26,298","   27,136","   132,766","   118,096","   118,861","   129,868","   114,831","   94,898","   72,374","   51,377","   57,818","   54,916","   48,718","   37,155","   27,616","   20,238","   13,131","   6,076","   2,031",   512,—,—
 彰 化 縣 , 男 ,"   632,479","   10,900","   53,606","   12,682","   13,500","   13,406","   14,018","   68,522","   60,756","   60,747","   66,397","   60,367","   50,421","   38,331","   27,080","   30,398","   28,291","   25,613","   19,053","   13,441","   9,757","   5,613","   2,336",   701,   149,—,—
, 女 ,"   593,752","   10,335","   50,108","   11,600","   12,498","   12,892","   13,118","   64,244","   57,340","   58,114","   63,471","   54,464","   44,477","   34,043","   24,297","   27,420","   26,625","   23,105","   18,102","   14,175","   10,481","   7,518","   3,740","   1,330",   363,—,—
, 計 ,"   534,920","   9,056","   42,925","   10,309","   10,597","   10,938","   11,081","   50,338","   47,382","   54,167","   60,015","   51,904","   40,464","   30,543","   23,102","   26,674","   24,744","   23,510","   17,966","   12,811","   9,456","   6,209","   2,651",   841,   162,—,—
 南 投 縣 , 男 ,"   279,209","   4,628","   22,135","   5,323","   5,364","   5,689","   5,759","   26,058","   24,311","   27,562","   31,054","   27,971","   22,124","   16,242","   12,070","   13,922","   13,129","   12,787","   9,759","   6,500","   4,773","   2,757","   1,071",   312,   44,—,—
, 女 ,"   255,711","   4,428","   20,790","   4,986","   5,233","   5,249","   5,322","   24,280","   23,071","   26,605","   28,961","   23,933","   18,340","   14,301","   11,032","   12,752","   11,615","   10,723","   8,207","   6,311","   4,683","   3,452","   1,580",   529,   118,—,—
, 計 ,"   783,526","   12,796","   61,167","   14,949","   15,398","   15,314","   15,506","   72,941","   70,025","   80,510","   92,133","   70,339","   53,463","   43,025","   35,251","   41,343","   38,649","   35,358","   25,600","   20,565","   14,972","   9,370","   4,273","   1,372",   374,—,—
 雲 林 縣 , 男 ,"   408,391","   6,625","   31,697","   7,665","   7,967","   7,979","   8,086","   37,332","   35,896","   41,369","   48,575","   39,261","   29,720","   23,518","   18,688","   21,638","   19,881","   18,077","   12,856","   9,991","   7,099","   3,903","   1,703",   464,   98,—,—
, 女 ,"   375,135","   6,171","   29,470","   7,284","   7,431","   7,335","   7,420","   35,609","   34,129","   39,141","   43,558","   31,078","   23,743","   19,507","   16,563","   19,705","   18,768","   17,281","   12,744","   10,574","   7,873","   5,467","   2,570",   908,   276,—,—
, 計 ,"   564,338","   9,031","   41,307","   10,109","   10,571","   10,310","   10,317","   48,002","   46,129","   57,757","   69,098","   55,236","   38,783","   29,741","   23,110","   29,647","   29,582","   28,009","   20,309","   15,475","   10,986","   7,503","   3,147","   1,184",   302,—,—
 嘉 義 縣 , 男 ,"   295,984","   4,690","   21,481","   5,258","   5,504","   5,349","   5,370","   24,424","   23,405","   29,508","   36,794","   31,549","   22,103","   16,180","   11,923","   15,149","   15,015","   14,726","   10,688","   7,946","   5,286","   3,247","   1,321",   453,   96,—,—
, 女 ,"   268,354","   4,341","   19,826","   4,851","   5,067","   4,961","   4,947","   23,578","   22,724","   28,249","   32,304","   23,687","   16,680","   13,561","   11,187","   14,498","   14,567","   13,283","   9,621","   7,529","   5,700","   4,256","   1,826",   731,   206,—,—
, 計 ,"   1,003,275","   15,056","   73,049","   17,381","   18,307","   18,251","   19,110","   94,369","   84,946","   93,349","   112,446","   102,022","   79,022","   59,402","   40,891","   48,185","   49,185","   48,028","   36,162","   27,260","   19,078","   12,741","   5,441","   2,124",   519,—,—
 臺 南 縣 , 男 ,"   527,244","   7,753","   37,623","   8,867","   9,497","   9,451","   9,808","   48,387","   43,627","   48,028","   59,465","   56,209","   43,230","   31,680","   21,185","   24,547","   25,169","   26,452","   20,352","   14,919","   9,478","   5,684","   2,409",   868,   179,—,—
, 女 ,"   476,031","   7,303","   35,426","   8,514","   8,810","   8,800","   9,302","   45,982","   41,319","   45,321","   52,981","   45,813","   35,792","   27,722","   19,706","   23,638","   24,016","   21,576","   15,810","   12,341","   9,600","   7,057","   3,032","   1,256",   340,—,—
, 計 ,"   1,080,197","   15,500","   79,254","   18,090","   19,478","   20,372","   21,314","   112,008","   107,012","   111,205","   112,379","   103,232","   93,064","   71,370","   48,077","   48,644","   43,263","   44,205","   35,746","   24,552","   16,250","   9,029","   3,745","   1,329",   333,—,—
 高 雄 縣 , 男 ,"   565,672","   7,996","   40,800","   9,319","   10,086","   10,407","   10,988","   57,366","   54,855","   56,905","   58,386","   53,738","   48,064","   37,066","   24,881","   24,809","   23,039","   26,852","   21,689","   14,045","   8,780","   4,185","   1,632",   470,   114,—,—
, 女 ,"   514,525","   7,504","   38,454","   8,771","   9,392","   9,965","   10,326","   54,642","   52,157","   54,300","   53,993","   49,494","   45,000","   34,304","   23,196","   23,835","   20,224","   17,353","   14,057","   10,507","   7,470","   4,844","   2,113",   859,   219,—,—
, 計 ,"   897,714","   13,102","   63,656","   14,953","   15,745","   16,161","   16,797","   86,669","   81,895","   92,079","   100,877","   86,539","   70,904","   55,541","   39,112","   43,357","   40,074","   39,050","   30,712","   23,540","   16,724","   8,850","   3,681","   1,094",   258,—,—
 屏 東 縣 , 男 ,"   472,233","   6,889","   32,773","   7,699","   8,116","   8,314","   8,644","   44,347","   42,122","   47,399","   52,895","   46,645","   38,118","   29,594","   20,493","   22,857","   20,948","   21,859","   17,147","   12,836","   9,120","   4,147","   1,553",   407,   84,—,—
, 女 ,"   425,481","   6,213","   30,883","   7,254","   7,629","   7,847","   8,153","   42,322","   39,773","   44,680","   47,982","   39,894","   32,786","   25,947","   18,619","   20,500","   19,126","   17,191","   13,565","   10,704","   7,604","   4,703","   2,128",   687,   174,—,—
, 計 ,"   272,477","   3,634","   18,281","   4,052","   4,391","   4,821","   5,017","   24,378","   26,142","   31,162","   32,019","   24,752","   19,878","   15,216","   11,108","   12,023","   11,398","   12,490","   11,274","   8,216","   5,949","   2,804","   1,265",   397,   91,—,—
 臺 東 縣 , 男 ,"   150,877","   1,907","   9,341","   2,121","   2,264","   2,446","   2,510","   12,497","   13,481","   15,972","   18,273","   14,698","   11,377","   8,189","   5,913","   6,216","   6,064","   7,614","   7,462","   5,429","   4,011","   1,575",   637,   186,   35,—,—
, 女 ,"   121,600","   1,727","   8,940","   1,931","   2,127","   2,375","   2,507","   11,881","   12,661","   15,190","   13,746","   10,054","   8,501","   7,027","   5,195","   5,807","   5,334","   4,876","   3,812","   2,787","   1,938","   1,229",   628,   211,   56,—,—
, 計 ,"   359,340","   4,846","   24,442","   5,578","   6,005","   6,357","   6,502","   33,403","   34,110","   37,979","   38,802","   33,501","   27,822","   21,314","   15,680","   16,070","   15,013","   17,002","   15,096","   10,473","   7,340","   3,775","   1,844",   645,   183,—,—
 花 蓮 縣 , 男 ,"   195,409","   2,477","   12,671","   2,901","   3,076","   3,294","   3,400","   17,278","   17,455","   19,503","   20,786","   18,284","   15,068","   11,114","   8,028","   8,205","   7,975","   10,907","   10,256","   7,160","   4,810","   2,096",   961,   307,   68,—,—
, 女 ,"   163,931","   2,369","   11,771","   2,677","   2,929","   3,063","   3,102","   16,125","   16,655","   18,476","   18,016","   15,217","   12,754","   10,200","   7,652","   7,865","   7,038","   6,095","   4,840","   3,313","   2,530","   1,679",   883,   338,   115,—,—
, 計 ,"   100,927","   1,334","   6,504","   1,489","   1,695","   1,606","   1,714","   9,195","   9,975","   11,776","   12,170","   9,004","   6,526","   5,054","   3,875","   4,230","   4,941","   5,060","   3,967","   2,854","   1,901","   1,312",   785,   346,   118,—,—
 澎 湖 縣 , 男 ,"   52,980",   692,"   3,346",   750,   888,   844,   864,"   4,795","   5,172","   6,053","   6,611","   5,042","   3,441","   2,524","   1,929","   2,186","   2,579","   3,026","   2,272","   1,461",   897,   529,   288,   115,   22,—,—
, 女 ,"   47,947",   642,"   3,158",   739,   807,   762,   850,"   4,400","   4,803","   5,723","   5,559","   3,962","   3,085","   2,530","   1,946","   2,044","   2,362","   2,034","   1,695","   1,393","   1,004",   783,   497,   231,   96,—,—
, 計 ,"   349,616","   4,717","   23,429","   5,333","   5,718","   5,931","   6,447","   32,930","   32,839","   35,600","   37,260","   36,074","   31,802","   23,079","   14,099","   16,377","   14,209","   14,786","   12,982","   8,501","   5,735","   3,087","   1,469",   505,   136,—,—
 基 隆 市 , 男 ,"   181,983","   2,395","   12,040","   2,725","   3,007","   2,995","   3,313","   16,785","   16,845","   18,237","   19,395","   18,823","   16,249","   11,680","   7,016","   8,022","   7,358","   8,661","   7,910","   5,019","   3,287","   1,460",   586,   178,   37,—,—
, 女 ,"   167,633","   2,322","   11,389","   2,608","   2,711","   2,936","   3,134","   16,145","   15,994","   17,363","   17,865","   17,251","   15,553","   11,399","   7,083","   8,355","   6,851","   6,125","   5,072","   3,482","   2,448","   1,627",   883,   327,   99,—,—
, 計 ,"   306,088","   4,715","   23,382","   5,203","   5,709","   5,998","   6,472","   31,912","   28,684","   29,673","   30,356","   29,169","   27,105","   20,182","   13,657","   13,250","   11,402","   12,573","   11,933","   8,456","   5,087","   2,625","   1,341",   456,   130,—,—
 新 竹 市 , 男 ,"   159,746","   2,503","   12,508","   2,732","   3,029","   3,236","   3,511","   16,514","   14,766","   15,611","   15,520","   14,515","   13,419","   10,141","   6,690","   6,350","   5,701","   7,264","   7,565","   5,429","   3,007","   1,387",   616,   183,   57,—,—
, 女 ,"   146,342","   2,212","   10,874","   2,471","   2,680","   2,762","   2,961","   15,398","   13,918","   14,062","   14,836","   14,654","   13,686","   10,041","   6,967","   6,900","   5,701","   5,309","   4,368","   3,027","   2,080","   1,238",   725,   273,   73,—,—
, 計 ,"   695,562","   9,735","   53,929","   12,067","   13,150","   13,808","   14,904","   79,348","   72,979","   64,148","   65,048","   66,977","   67,056","   51,080","   33,138","   30,719","   25,217","   25,399","   20,667","   13,444","   8,841","   4,751","   2,058",   848,   180,—,—
 臺 中 市 , 男 ,"   353,034","   4,981","   27,794","   6,189","   6,867","   7,143","   7,595","   40,820","   37,548","   32,893","   32,672","   32,267","   32,435","   24,932","   16,198","   15,004","   12,949","   14,835","   12,404","   7,519","   4,552","   2,106",   796,   285,   44,—,—
, 女 ,"   342,528","   4,754","   26,135","   5,878","   6,283","   6,665","   7,309","   38,528","   35,431","   31,255","   32,376","   34,710","   34,621","   26,148","   16,940","   15,715","   12,268","   10,564","   8,263","   5,925","   4,289","   2,645","   1,262",   563,   136,—,—
, 計 ,"   254,001","   3,162","   16,928","   3,786","   4,165","   4,223","   4,754","   25,597","   25,093","   24,826","   27,103","   23,802","   21,151","   16,964","   11,706","   12,500","   11,681","   10,842","   8,473","   6,133","   4,056","   2,567","   1,007",   350,   60,—,—
 嘉 義 市 , 男 ,"   129,941","   1,569","   8,732","   1,952","   2,162","   2,139","   2,479","   13,298","   12,882","   12,650","   13,979","   12,496","   10,774","   8,373","   5,757","   6,041","   5,798","   5,888","   4,771","   3,303","   1,983","   1,112",   406,   111,   18,—,—
, 女 ,"   124,060","   1,593","   8,196","   1,834","   2,003","   2,084","   2,275","   12,299","   12,211","   12,176","   13,124","   11,306","   10,377","   8,591","   5,949","   6,459","   5,883","   4,954","   3,702","   2,830","   2,073","   1,455",   601,   239,   42,—,—
, 計 ,"   646,298","   8,757","   48,325","   10,795","   12,035","   12,346","   13,149","   70,602","   63,714","   60,117","   63,034","   65,498","   61,489","   47,127","   29,802","   29,125","   25,045","   23,369","   18,953","   13,499","   9,200","   5,221","   2,304",   865,   252,—,—
 臺 南 市 , 男 ,"   330,664","   4,564","   24,769","   5,556","   6,172","   6,302","   6,739","   36,665","   32,734","   30,881","   31,471","   32,519","   31,124","   23,935","   15,200","   14,253","   12,469","   13,032","   10,737","   7,513","   4,856","   2,472","   1,043",   338,   89,—,—
, 女 ,"   315,634","   4,193","   23,556","   5,239","   5,863","   6,044","   6,410","   33,937","   30,980","   29,236","   31,563","   32,979","   30,365","   23,192","   14,602","   14,872","   12,576","   10,337","   8,216","   5,986","   4,344","   2,749","   1,261",   527,   163,—,—
, 計 ,"   2,575,180","   34,669","   174,094","   40,030","   42,484","   44,657","   46,923","   245,629","   233,603","   223,842","   236,260","   265,593","   271,783","   212,983","   134,369","   120,092","   100,209","   99,141","   86,734","   59,679","   40,767","   20,696","   10,103","   3,831","   1,103",—,—
 臺 北 市 , 男 ,"   1,311,895","   17,853","   90,100","   20,727","   22,155","   22,990","   24,228","   127,028","   120,612","   114,885","   117,606","   127,708","   130,788","   103,999","   66,909","   58,811","   51,271","   57,798","   51,519","   34,911","   22,940","   10,570","   4,740","   1,495",   352,—,—
, 女 ,"   1,263,285","   16,816","   83,994","   19,303","   20,329","   21,667","   22,695","   118,601","   112,991","   108,957","   118,654","   137,885","   140,995","   108,984","   67,460","   61,281","   48,938","   41,343","   35,215","   24,768","   17,827","   10,126","   5,363","   2,336",   751,—,—
, 計 ,"   1,320,552","   17,043","   95,218","   21,135","   23,223","   24,417","   26,443","   143,464","   138,473","   128,109","   124,261","   127,512","   132,118","   106,774","   65,614","   60,795","   48,560","   46,588","   36,565","   23,081","   14,607","   7,363","   3,081","   1,030",   296,—,—
 高 雄 市 , 男 ,"   677,257","   8,895","   49,322","   11,095","   11,977","   12,596","   13,654","   73,996","   71,426","   65,916","   62,467","   62,040","   64,459","   53,487","   33,729","   30,386","   25,263","   28,080","   22,015","   13,077","   7,648","   3,290","   1,290",   385,   86,—,—
, 女 ,"   643,295","   8,148","   45,896","   10,040","   11,246","   11,821","   12,789","   69,468","   67,047","   62,193","   61,794","   65,472","   67,659","   53,287","   31,885","   30,409","   23,297","   18,508","   14,550","   10,004","   6,959","   4,073","   1,791",   645,   210,—,—
, 計 ,"   54,472",   944,"   4,544","   1,067","   1,147","   1,191","   1,139","   6,354","   7,164","   6,095","   3,968","   3,816","   3,633","   2,709","   2,330","   2,465","   2,657","   2,132","   1,680","   1,229","   1,130",   763,   485,   242,   132,—,—
 福 建 省 , 男 ,"   28,321",   493,"   2,380",   567,   592,   621,   600,"   3,244","   3,644","   3,416","   2,321","   1,989","   1,678","   1,278","   1,230","   1,460","   1,531","   1,100",   858,   620,   469,   325,   178,   75,   32,—,—
, 女 ,"   26,151",   451,"   2,164",   500,   555,   570,   539,"   3,110","   3,520","   2,679","   1,647","   1,827","   1,955","   1,431","   1,100","   1,005","   1,126","   1,032",   822,   609,   661,   438,   307,   167,   100,—,—
, 計 ,"   47,779",   882,"   4,046",   959,"   1,028","   1,078",   981,"   5,537","   6,214","   5,368","   3,470","   3,255","   3,106","   2,321","   2,045","   2,218","   2,421","   1,887","   1,467","   1,067",   966,   698,   453,   230,   128,—,—
 金 門 縣 , 男 ,"   24,656",   461,"   2,122",   504,   537,   564,   517,"   2,829","   3,155","   3,002","   1,996","   1,679","   1,407","   1,070","   1,066","   1,310","   1,406",   958,   732,   524,   386,   289,   162,   71,   31,—,—
, 女 ,"   23,123",   421,"   1,924",   455,   491,   514,   464,"   2,708","   3,059","   2,366","   1,474","   1,576","   1,699","   1,251",   979,   908,"   1,015",   929,   735,   543,   580,   409,   291,   159,   97,—,—
, 計 ,"   6,693",   62,   498,   108,   119,   113,   158,   817,   950,   727,   498,   561,   527,   388,   285,   247,   236,   245,   213,   162,   164,   65,   32,   12,   4,—,—
 連 江 縣 , 男 ,"   3,665",   32,   258,   63,   55,   57,   83,   415,   489,   414,   325,   310,   271,   208,   164,   150,   125,   142,   126,   96,   83,   36,   16,   4,   1,—,—
, 女 ,"   3,028",   30,   240,   45,   64,   56,   75,   402,   461,   313,   173,   251,   256,   180,   121,   97,   111,   103,   87,   66,   81,   29,   16,   8,   3,—,—
