 表一  各縣市人口數按性別及五歲年齡組分 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            中 華 民 國  73 年 底 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 區  域  別 , 性別 , 總     計 , 0 ,,, 1-4 ,,, 5-9 , 10-14 , 15-19 , 20-24 , 25-29 , 30-34 , 35-39 , 40-44 , 45-49 , 50-54 , 55-59 , 60-64 , 65-69 , 70-74 , 75-79 , 80-84 , 85-89 , 90-94 , 95-99 , 100+ 
, 計 ,"   2,588,396","   47,305","   240,809","   55,687","   60,024","   62,650","   62,448","   302,007","   248,320","   236,777","   247,360","   283,525","   267,615","   154,534","   123,117","   98,696","   88,687","   85,818","   65,927","   42,931","   29,512","   15,255","   7,083","   2,382",   736,—,—
 臺 北 縣 , 男 ,"   1,333,108","   24,497","   124,038","   28,686","   30,837","   32,191","   32,324","   155,245","   127,988","   121,279","   121,809","   137,020","   135,043","   80,129","   63,379","   49,483","   49,544","   52,110","   39,156","   24,755","   15,999","   7,499","   3,026",   895,   214,—,—
, 女 ,"   1,255,288","   22,808","   116,771","   27,001","   29,187","   30,459","   30,124","   146,762","   120,332","   115,498","   125,551","   146,505","   132,572","   74,405","   59,738","   49,213","   39,143","   33,708","   26,771","   18,176","   13,513","   7,756","   4,057","   1,487",   522,—,—
, 計 ,"   449,833","   8,093","   36,406","   8,787","   9,199","   9,433","   8,987","   43,554","   43,362","   49,674","   52,583","   41,757","   31,989","   19,865","   22,292","   22,241","   20,720","   18,522","   14,109","   9,922","   7,572","   4,457","   1,990",   573,   152,—,—
 宜 蘭 縣 , 男 ,"   234,124","   4,145","   18,750","   4,494","   4,758","   4,814","   4,684","   22,355","   22,165","   25,586","   27,164","   21,719","   16,413","   10,198","   11,389","   11,658","   11,388","   10,969","   7,989","   5,374","   3,915","   1,963",   765,   172,   47,—,—
, 女 ,"   215,709","   3,948","   17,656","   4,293","   4,441","   4,619","   4,303","   21,199","   21,197","   24,088","   25,419","   20,038","   15,576","   9,667","   10,903","   10,583","   9,332","   7,553","   6,120","   4,548","   3,657","   2,494","   1,225",   401,   105,—,—
, 計 ,"   1,189,752","   22,478","   106,942","   25,201","   26,790","   27,875","   27,076","   133,597","   122,371","   122,058","   119,955","   113,656","   100,721","   61,736","   52,917","   45,156","   47,977","   53,383","   34,783","   22,089","   15,670","   8,124","   4,066","   1,570",   503,—,—
 桃 園 縣 , 男 ,"   625,505","   11,617","   54,887","   13,001","   13,769","   14,485","   13,632","   68,624","   62,673","   62,573","   60,563","   55,936","   49,466","   30,625","   25,791","   22,178","   29,774","   37,878","   23,102","   13,760","   9,569","   4,051","   1,749",   528,   161,—,—
, 女 ,"   564,247","   10,861","   52,055","   12,200","   13,021","   13,390","   13,444","   64,973","   59,698","   59,485","   59,392","   57,720","   51,255","   31,111","   27,126","   22,978","   18,203","   15,505","   11,681","   8,329","   6,101","   4,073","   2,317","   1,042",   342,—,—
, 計 ,"   366,084","   7,156","   31,302","   7,644","   8,074","   8,034","   7,550","   35,227","   34,723","   39,988","   42,436","   34,328","   25,629","   16,049","   16,843","   17,191","   16,430","   15,880","   11,898","   8,049","   5,837","   3,894","   2,131",   839,   254,—,—
 新 竹 縣 , 男 ,"   193,401","   3,634","   16,147","   3,918","   4,153","   4,127","   3,949","   18,302","   17,822","   20,552","   22,312","   18,562","   13,725","   8,431","   8,742","   8,927","   9,085","   9,455","   6,968","   4,407","   3,099","   1,859",   954,   342,   76,—,—
, 女 ,"   172,683","   3,522","   15,155","   3,726","   3,921","   3,907","   3,601","   16,925","   16,901","   19,436","   20,124","   15,766","   11,904","   7,618","   8,101","   8,264","   7,345","   6,425","   4,930","   3,642","   2,738","   2,035","   1,177",   497,   178,—,—
, 計 ,"   549,973","   10,861","   46,431","   11,504","   11,908","   11,836","   11,183","   52,044","   51,646","   59,672","   65,030","   51,917","   38,331","   24,398","   25,444","   26,101","   25,189","   22,990","   17,163","   12,442","   9,551","   6,022","   3,153","   1,250",   338,—,—
 苗 栗 縣 , 男 ,"   286,999","   5,610","   23,890","   5,930","   6,109","   6,141","   5,710","   26,773","   26,703","   30,302","   33,889","   28,311","   20,542","   12,909","   13,240","   13,854","   13,480","   12,533","   9,061","   6,435","   4,818","   2,715","   1,327",   488,   119,—,—
, 女 ,"   262,974","   5,251","   22,541","   5,574","   5,799","   5,695","   5,473","   25,271","   24,943","   29,370","   31,141","   23,606","   17,789","   11,489","   12,204","   12,247","   11,709","   10,457","   8,102","   6,007","   4,733","   3,307","   1,826",   762,   219,—,—
, 計 ,"   1,120,499","   22,440","   105,963","   24,722","   26,418","   27,561","   27,262","   129,778","   108,490","   111,565","   113,955","   108,289","   96,028","   58,472","   51,439","   47,133","   45,260","   42,917","   30,271","   20,091","   14,616","   8,309","   3,850","   1,318",   315,—,—
 臺 中 縣 , 男 ,"   579,003","   11,560","   54,360","   12,685","   13,506","   14,222","   13,947","   66,687","   55,503","   57,071","   57,163","   54,222","   49,378","   30,726","   26,515","   24,141","   25,188","   25,887","   17,440","   10,429","   7,073","   3,627","   1,504",   439,   90,—,—
, 女 ,"   541,496","   10,880","   51,603","   12,037","   12,912","   13,339","   13,315","   63,091","   52,987","   54,494","   56,792","   54,067","   46,650","   27,746","   24,924","   22,992","   20,072","   17,030","   12,831","   9,662","   7,543","   4,682","   2,346",   879,   225,—,—
, 計 ,"   1,215,477","   25,156","   111,510","   27,082","   28,111","   28,429","   27,888","   131,774","   116,038","   124,763","   132,912","   112,849","   89,656","   57,896","   56,940","   57,426","   53,951","   45,591","   34,244","   25,170","   20,220","   11,918","   5,277","   1,754",   432,—,—
 彰 化 縣 , 男 ,"   627,504","   13,030","   57,312","   13,800","   14,422","   14,761","   14,329","   68,038","   59,513","   63,798","   68,176","   59,863","   47,675","   30,547","   30,301","   29,937","   28,107","   24,074","   17,450","   12,291","   9,544","   5,063","   2,066",   594,   125,—,—
, 女 ,"   587,973","   12,126","   54,198","   13,282","   13,689","   13,668","   13,559","   63,736","   56,525","   60,965","   64,736","   52,986","   41,981","   27,349","   26,639","   27,489","   25,844","   21,517","   16,794","   12,879","   10,676","   6,855","   3,211","   1,160",   307,—,—
, 計 ,"   534,818","   10,311","   44,835","   11,243","   11,431","   11,234","   10,927","   50,299","   49,102","   58,035","   61,795","   50,576","   38,308","   25,688","   25,526","   26,512","   25,277","   22,390","   16,460","   11,959","   9,266","   5,447","   2,221",   657,   154,—,—
 南 投 縣 , 男 ,"   279,354","   5,245","   23,060","   5,821","   5,903","   5,683","   5,653","   26,045","   24,936","   29,602","   32,076","   27,576","   20,971","   13,540","   13,309","   13,942","   13,590","   12,397","   8,734","   6,167","   4,598","   2,405",   883,   229,   49,—,—
, 女 ,"   255,464","   5,066","   21,775","   5,422","   5,528","   5,551","   5,274","   24,254","   24,166","   28,433","   29,719","   23,000","   17,337","   12,148","   12,217","   12,570","   11,687","   9,993","   7,726","   5,792","   4,668","   3,042","   1,338",   428,   105,—,—
, 計 ,"   795,258","   15,639","   66,929","   16,691","   17,029","   16,769","   16,440","   75,800","   72,208","   90,025","   92,829","   69,509","   51,843","   37,307","   39,351","   41,030","   38,704","   32,204","   24,324","   18,893","   14,897","   8,468","   3,722","   1,246",   330,—,—
 雲 林 縣 , 男 ,"   414,085","   8,142","   34,522","   8,647","   8,888","   8,613","   8,374","   38,836","   37,093","   45,909","   49,587","   38,601","   28,964","   20,208","   20,835","   21,341","   19,823","   16,569","   11,978","   9,170","   6,903","   3,619","   1,480",   408,   97,—,—
, 女 ,"   381,173","   7,497","   32,407","   8,044","   8,141","   8,156","   8,066","   36,964","   35,115","   44,116","   43,242","   30,908","   22,879","   17,099","   18,516","   19,689","   18,881","   15,635","   12,346","   9,723","   7,994","   4,849","   2,242",   838,   233,—,—
, 計 ,"   573,159","   10,931","   44,924","   11,373","   11,471","   11,281","   10,799","   48,994","   48,775","   64,663","   71,817","   53,397","   37,241","   24,481","   27,243","   29,833","   30,370","   25,659","   19,252","   13,766","   11,259","   6,490","   2,782","   1,037",   245,—,—
 嘉 義 縣 , 男 ,"   300,374","   5,730","   23,208","   5,929","   5,974","   5,747","   5,558","   24,882","   24,849","   33,091","   38,677","   30,612","   21,134","   13,012","   14,023","   15,215","   15,600","   13,660","   10,027","   6,896","   5,344","   2,818","   1,143",   386,   67,—,—
, 女 ,"   272,785","   5,201","   21,716","   5,444","   5,497","   5,534","   5,241","   24,112","   23,926","   31,572","   33,140","   22,785","   16,107","   11,469","   13,220","   14,618","   14,770","   11,999","   9,225","   6,870","   5,915","   3,672","   1,639",   651,   178,—,—
, 計 ,"   993,958","   17,904","   78,387","   18,957","   19,760","   19,954","   19,716","   93,629","   84,565","   101,394","   117,432","   96,591","   73,705","   46,268","   46,320","   48,802","   50,461","   44,028","   33,599","   23,180","   19,672","   10,978","   4,724","   1,862",   457,—,—
 臺 南 縣 , 男 ,"   522,026","   9,336","   40,437","   9,865","   10,161","   10,309","   10,102","   48,095","   43,672","   51,999","   62,589","   53,221","   40,279","   24,375","   23,811","   24,920","   26,510","   24,653","   18,508","   12,135","   9,603","   4,945","   2,101",   701,   136,—,—
, 女 ,"   471,932","   8,568","   37,950","   9,092","   9,599","   9,645","   9,614","   45,534","   40,893","   49,395","   54,843","   43,370","   33,426","   21,893","   22,509","   23,882","   23,951","   19,375","   15,091","   11,045","   10,069","   6,033","   2,623","   1,161",   321,—,—
, 計 ,"   1,066,196","   18,647","   87,740","   20,657","   21,470","   22,725","   22,888","   114,666","   106,816","   112,141","   113,157","   101,233","   89,729","   56,631","   51,037","   46,216","   44,607","   42,438","   31,777","   20,890","   15,581","   8,042","   3,363","   1,198",   287,—,—
 高 雄 縣 , 男 ,"   558,426","   9,686","   44,849","   10,539","   11,111","   11,573","   11,626","   59,053","   54,686","   57,722","   58,855","   52,279","   46,290","   29,469","   26,384","   23,672","   25,232","   26,235","   18,588","   11,697","   8,037","   3,749","   1,425",   427,   91,—,—
, 女 ,"   507,770","   8,961","   42,891","   10,118","   10,359","   11,152","   11,262","   55,613","   52,130","   54,419","   54,302","   48,954","   43,439","   27,162","   24,653","   22,544","   19,375","   16,203","   13,189","   9,193","   7,544","   4,293","   1,938",   771,   196,—,—
, 計 ,"   902,210","   15,618","   70,676","   16,982","   17,689","   18,077","   17,928","   88,677","   84,669","   98,945","   103,212","   84,761","   68,403","   44,598","   43,519","   42,860","   40,855","   37,053","   29,141","   21,412","   15,825","   7,781","   3,053",   905,   247,—,—
 屏 東 縣 , 男 ,"   475,244","   8,071","   36,286","   8,777","   9,137","   9,210","   9,162","   45,560","   43,378","   50,801","   54,461","   45,828","   36,962","   23,640","   23,066","   22,512","   22,040","   21,163","   16,048","   11,790","   8,365","   3,606","   1,267",   330,   70,—,—
, 女 ,"   426,966","   7,547","   34,390","   8,205","   8,552","   8,867","   8,766","   43,117","   41,291","   48,144","   48,751","   38,933","   31,441","   20,958","   20,453","   20,348","   18,815","   15,890","   13,093","   9,622","   7,460","   4,175","   1,786",   575,   177,—,—
, 計 ,"   277,400","   4,300","   20,619","   5,004","   5,242","   5,195","   5,178","   25,995","   28,349","   33,341","   31,925","   24,170","   18,605","   12,778","   12,179","   12,135","   12,171","   13,210","   10,513","   7,663","   5,423","   2,581","   1,040",   323,   80,—,—
 臺 東 縣 , 男 ,"   153,128","   2,216","   10,554","   2,534","   2,644","   2,736","   2,640","   13,380","   14,533","   17,312","   18,159","   14,000","   10,335","   6,756","   6,459","   6,300","   6,855","   8,519","   6,870","   5,128","   3,586","   1,466",   522,   142,   36,—,—
, 女 ,"   124,272","   2,084","   10,065","   2,470","   2,598","   2,459","   2,538","   12,615","   13,816","   16,029","   13,766","   10,170","   8,270","   6,022","   5,720","   5,835","   5,316","   4,691","   3,643","   2,535","   1,837","   1,115",   518,   181,   44,—,—
, 計 ,"   361,674","   5,671","   27,345","   6,594","   6,830","   7,133","   6,788","   34,513","   35,534","   39,682","   39,734","   33,128","   26,429","   17,546","   16,736","   15,742","   16,039","   17,532","   14,151","   9,332","   6,612","   3,638","   1,606",   546,   158,—,—
 花 蓮 縣 , 男 ,"   196,903","   2,938","   14,183","   3,421","   3,546","   3,695","   3,521","   17,744","   18,073","   20,432","   21,256","   18,093","   14,157","   9,068","   8,643","   8,004","   9,184","   11,770","   9,733","   6,295","   4,170","   2,021",   844,   237,   58,—,—
, 女 ,"   164,771","   2,733","   13,162","   3,173","   3,284","   3,438","   3,267","   16,769","   17,461","   19,250","   18,478","   15,035","   12,272","   8,478","   8,093","   7,738","   6,855","   5,762","   4,418","   3,037","   2,442","   1,617",   762,   309,   100,—,—
, 計 ,"   103,175","   1,698","   7,225","   1,691","   1,787","   1,859","   1,888","   9,750","   10,765","   13,049","   12,260","   8,577","   6,370","   4,313","   4,006","   4,607","   5,165","   4,918","   3,756","   2,350","   1,904","   1,292",   723,   344,   103,—,—
 澎 湖 縣 , 男 ,"   54,119",   894,"   3,721",   882,   895,   952,   992,"   5,062","   5,532","   6,704","   6,752","   4,816","   3,268","   2,130","   2,025","   2,397","   2,858","   2,931","   2,079","   1,169",   868,   523,   247,   119,   24,—,—
, 女 ,"   49,056",   804,"   3,504",   809,   892,   907,   896,"   4,688","   5,233","   6,345","   5,508","   3,761","   3,102","   2,183","   1,981","   2,210","   2,307","   1,987","   1,677","   1,181","   1,036",   769,   476,   225,   79,—,—
, 計 ,"   352,666","   5,456","   25,952","   6,079","   6,558","   6,719","   6,596","   34,487","   34,356","   36,722","   39,062","   36,570","   30,410","   17,663","   16,764","   15,713","   14,798","   15,278","   11,875","   7,618","   5,347","   2,738","   1,323",   415,   119,—,—
 基 隆 市 , 男 ,"   184,557","   2,908","   13,354","   3,125","   3,363","   3,452","   3,414","   17,699","   17,637","   18,905","   20,433","   18,960","   15,511","   8,935","   8,431","   7,708","   8,104","   9,281","   7,288","   4,430","   3,011","   1,254",   529,   153,   26,—,—
, 女 ,"   168,109","   2,548","   12,598","   2,954","   3,195","   3,267","   3,182","   16,788","   16,719","   17,817","   18,629","   17,610","   14,899","   8,728","   8,333","   8,005","   6,694","   5,997","   4,587","   3,188","   2,336","   1,484",   794,   262,   93,—,—
, 計 ,"   297,324","   5,056","   24,698","   5,756","   6,112","   6,434","   6,396","   30,653","   28,304","   29,667","   30,410","   28,109","   25,069","   15,990","   14,404","   12,571","   12,008","   13,373","   10,863","   6,995","   4,680","   2,546","   1,364",   436,   128,—,—
 新 竹 市 , 男 ,"   154,835","   2,617","   12,981","   3,031","   3,297","   3,318","   3,335","   15,843","   14,470","   15,593","   15,543","   13,791","   12,547","   7,963","   7,067","   6,087","   6,384","   8,070","   6,793","   4,258","   2,680","   1,305",   630,   180,   33,—,—
, 女 ,"   142,489","   2,439","   11,717","   2,725","   2,815","   3,116","   3,061","   14,810","   13,834","   14,074","   14,867","   14,318","   12,522","   8,027","   7,337","   6,484","   5,624","   5,303","   4,070","   2,737","   2,000","   1,241",   734,   256,   95,—,—
, 計 ,"   655,196","   10,731","   53,872","   12,398","   13,180","   14,039","   14,255","   73,936","   67,362","   62,664","   64,187","   64,098","   61,518","   39,977","   33,673","   28,149","   25,339","   25,044","   17,982","   11,937","   7,974","   4,181","   1,797",   619,   156,—,—
 臺 中 市 , 男 ,"   334,096","   5,626","   27,707","   6,453","   6,729","   7,316","   7,209","   37,977","   34,749","   32,275","   32,086","   30,906","   29,728","   19,682","   16,471","   13,979","   13,725","   15,026","   10,640","   6,627","   4,112","   1,825",   724,   194,   37,—,—
, 女 ,"   321,100","   5,105","   26,165","   5,945","   6,451","   6,723","   7,046","   35,959","   32,613","   30,389","   32,101","   33,192","   31,790","   20,295","   17,202","   14,170","   11,614","   10,018","   7,342","   5,310","   3,862","   2,356","   1,073",   425,   119,—,—
, 計 ,"   253,016","   3,901","   18,768","   4,229","   4,713","   4,903","   4,923","   26,053","   24,865","   26,747","   27,876","   23,765","   20,096","   13,728","   12,843","   12,213","   11,755","   10,249","   7,853","   5,159","   3,799","   2,108",   898,   275,   65,—,—
 嘉 義 市 , 男 ,"   130,049","   2,046","   9,623","   2,125","   2,461","   2,523","   2,514","   13,514","   12,821","   13,655","   14,475","   12,418","   10,289","   6,816","   6,325","   5,934","   6,093","   5,768","   4,345","   2,722","   1,826",   917,   367,   78,   17,—,—
, 女 ,"   122,967","   1,855","   9,145","   2,104","   2,252","   2,380","   2,409","   12,539","   12,044","   13,092","   13,401","   11,347","   9,807","   6,912","   6,518","   6,279","   5,662","   4,481","   3,508","   2,437","   1,973","   1,191",   531,   197,   48,—,—
, 計 ,"   631,614","   10,749","   52,192","   11,999","   12,873","   13,779","   13,541","   69,501","   61,065","   61,077","   64,570","   65,123","   58,177","   36,324","   31,573","   27,760","   25,012","   22,347","   17,702","   12,117","   8,827","   4,514","   2,020",   755,   209,—,—
 臺 南 市 , 男 ,"   323,999","   5,524","   26,843","   6,113","   6,553","   7,138","   7,039","   35,822","   31,398","   31,226","   32,340","   32,873","   29,612","   18,379","   15,888","   13,541","   13,028","   12,848","   10,014","   6,668","   4,581","   2,121",   920,   304,   69,—,—
, 女 ,"   307,615","   5,225","   25,349","   5,886","   6,320","   6,641","   6,502","   33,679","   29,667","   29,851","   32,230","   32,250","   28,565","   17,945","   15,685","   14,219","   11,984","   9,499","   7,688","   5,449","   4,246","   2,393","   1,100",   451,   140,—,—
, 計 ,"   2,449,702","   35,734","   179,071","   41,780","   44,293","   46,208","   46,790","   240,119","   229,333","   220,709","   234,162","   259,895","   253,148","   165,811","   131,218","   107,175","   98,230","   98,291","   78,708","   51,343","   35,860","   18,135","   8,551","   3,175","   1,034",—,—
 臺 北 市 , 男 ,"   1,253,640","   18,764","   92,962","   21,486","   23,054","   24,092","   24,330","   124,290","   118,283","   112,835","   115,536","   124,710","   121,070","   81,162","   64,825","   52,295","   54,106","   59,954","   47,914","   30,160","   20,127","   9,195","   3,900","   1,245",   307,—,—
, 女 ,"   1,196,062","   16,970","   86,109","   20,294","   21,239","   22,116","   22,460","   115,829","   111,050","   107,874","   118,626","   135,185","   132,078","   84,649","   66,393","   54,880","   44,124","   38,337","   30,794","   21,183","   15,733","   8,940","   4,651","   1,930",   727,—,—
, 計 ,"   1,285,132","   20,933","   103,885","   23,552","   25,744","   26,921","   27,668","   144,864","   132,988","   126,312","   123,616","   128,694","   127,503","   82,165","   68,548","   56,261","   48,547","   45,302","   32,710","   19,493","   13,233","   6,273","   2,710",   874,   221,—,—
 高 雄 市 , 男 ,"   660,915","   10,866","   53,587","   12,134","   13,208","   13,940","   14,305","   74,661","   68,864","   64,887","   61,756","   62,622","   62,465","   41,694","   35,237","   28,235","   26,837","   27,997","   19,356","   10,917","   6,642","   2,780","   1,140",   302,   70,—,—
, 女 ,"   624,217","   10,067","   50,298","   11,418","   12,536","   12,981","   13,363","   70,203","   64,124","   61,425","   61,860","   66,072","   65,038","   40,471","   33,311","   28,026","   21,710","   17,305","   13,354","   8,576","   6,591","   3,493","   1,570",   572,   151,—,—
, 計 ,"   56,682","   1,204","   4,961","   1,224","   1,205","   1,286","   1,246","   6,978","   8,002","   6,456","   3,911","   3,988","   3,379","   2,479","   2,445","   2,636","   2,672","   2,031","   1,612","   1,182","   1,144",   738,   502,   231,   131,—,—
 福 建 省 , 男 ,"   29,459",   597,"   2,613",   638,   621,   700,   654,"   3,584","   4,112","   3,630","   2,255","   2,026","   1,518","   1,193","   1,351","   1,564","   1,527",   990,   873,   577,   479,   279,   188,   70,   33,—,—
, 女 ,"   27,223",   607,"   2,348",   586,   584,   586,   592,"   3,394","   3,890","   2,826","   1,656","   1,962","   1,861","   1,286","   1,094","   1,072","   1,145","   1,041",   739,   605,   665,   459,   314,   161,   98,—,—
, 計 ,"   49,559","   1,081","   4,363","   1,102","   1,049","   1,138","   1,074","   6,009","   6,931","   5,747","   3,419","   3,343","   2,926","   2,101","   2,185","   2,383","   2,406","   1,776","   1,413",   995,   994,   682,   460,   216,   129,—,—
 金 門 縣 , 男 ,"   25,564",   543,"   2,297",   576,   537,   624,   560,"   3,102","   3,548","   3,191","   1,966","   1,678","   1,269","   1,007","   1,184","   1,420","   1,385",   831,   751,   479,   397,   254,   164,   65,   33,—,—
, 女 ,"   23,995",   538,"   2,066",   526,   512,   514,   514,"   2,907","   3,383","   2,556","   1,453","   1,665","   1,657","   1,094","   1,001",   963,"   1,021",   945,   662,   516,   597,   428,   296,   151,   96,—,—
, 計 ,"   7,123",   123,   598,   122,   156,   148,   172,   969,"   1,071",   709,   492,   645,   453,   378,   260,   253,   266,   255,   199,   187,   150,   56,   42,   15,   2,—,—
 連 江 縣 , 男 ,"   3,895",   54,   316,   62,   84,   76,   94,   482,   564,   439,   289,   348,   249,   186,   167,   144,   142,   159,   122,   98,   82,   25,   24,   5,—,—,—
, 女 ,"   3,228",   69,   282,   60,   72,   72,   78,   487,   507,   270,   203,   297,   204,   192,   93,   109,   124,   96,   77,   89,   68,   31,   18,   10,   2,—,—
