 表一  各縣市人口數按性別及五歲年齡組分 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            中 華 民 國  63 年 底 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 區  域  別 , 性別 , 總     計 , 0 ,,, 1-4 ,,, 5-9 , 10-14 , 15-19 , 20-24 , 25-29 , 30-34 , 35-39 , 40-44 , 45-49 , 50-54 , 55-59 , 60-64 , 65-69 , 70-74 , 75-79 , 80-84 , 85-89 , 90-94 , 95-99 , 100+ 
, 女 ,"   199,897","   4,288","   18,263","   4,449","   4,389","   4,579","   4,846","   24,872","   27,167","   25,714","   21,088","   11,283","   11,557","   11,172","   10,046","   8,399","   6,991","   5,507","   4,901","   3,930","   2,559","   1,247",   600,   313,—,—,—
, 計 ,"   834,049","   18,538","   85,959","   20,289","   21,130","   21,999","   22,541","   111,005","   106,248","   92,755","   81,212","   52,675","   48,587","   42,622","   45,085","   49,140","   34,402","   22,940","   16,582","   11,264","   7,589","   4,321","   2,085","   1,040",—,—,—
 桃 園 縣 , 男 ,"   441,906","   9,608","   44,168","   10,522","   10,750","   11,306","   11,590","   56,896","   54,562","   46,728","   38,802","   25,193","   23,494","   21,062","   27,913","   34,280","   23,062","   14,279","   9,534","   5,825","   3,606","   1,767",   812,   315,—,—,—
, 女 ,"   392,143","   8,930","   41,791","   9,767","   10,380","   10,693","   10,951","   54,109","   51,686","   46,027","   42,410","   27,482","   25,093","   21,560","   17,172","   14,860","   11,340","   8,661","   7,048","   5,439","   3,983","   2,554","   1,273",   725,—,—,—
, 計 ,"   615,449","   12,994","   55,813","   13,475","   13,682","   14,129","   14,527","   73,308","   78,561","   74,053","   65,771","   39,047","   34,816","   32,210","   31,411","   32,831","   26,234","   18,718","   15,114","   10,732","   7,130","   3,995","   1,792",   919,—,—,—
 新 竹 縣 , 男 ,"   325,482","   6,684","   28,665","   6,939","   6,938","   7,219","   7,569","   37,774","   40,459","   37,766","   33,770","   20,588","   18,046","   16,399","   17,324","   19,722","   16,105","   11,150","   8,912","   5,728","   3,515","   1,827",   732,   316,—,—,—
, 女 ,"   289,967","   6,310","   27,148","   6,536","   6,744","   6,910","   6,958","   35,534","   38,102","   36,287","   32,001","   18,459","   16,770","   15,811","   14,087","   13,109","   10,129","   7,568","   6,202","   5,004","   3,615","   2,168","   1,060",   603,—,—,—
, 計 ,"   537,389","   11,498","   47,983","   11,682","   11,701","   12,204","   12,396","   63,943","   72,019","   68,874","   58,053","   32,430","   29,046","   28,221","   27,673","   25,821","   20,031","   15,546","   13,108","   9,838","   6,695","   3,920","   1,779",   911,—,—,—
 苗 栗 縣 , 男 ,"   280,356","   5,979","   25,007","   6,172","   6,080","   6,430","   6,325","   32,632","   36,776","   34,988","   30,470","   17,897","   15,648","   15,156","   14,874","   14,335","   10,654","   8,327","   6,907","   4,832","   3,137","   1,708",   742,   287,—,—,—
, 女 ,"   257,033","   5,519","   22,976","   5,510","   5,621","   5,774","   6,071","   31,311","   35,243","   33,886","   27,583","   14,533","   13,398","   13,065","   12,799","   11,486","   9,377","   7,219","   6,201","   5,006","   3,558","   2,212","   1,037",   624,—,—,—
, 計 ,"   842,359","   19,551","   82,860","   20,799","   20,471","   20,550","   21,040","   103,699","   103,864","   99,667","   91,553","   55,951","   48,614","   45,259","   44,158","   43,330","   32,276","   23,298","   19,191","   13,320","   8,591","   4,564","   1,760",   853,—,—,—
 臺 中 縣 , 男 ,"   440,483","   10,040","   42,491","   10,724","   10,481","   10,507","   10,779","   53,175","   53,051","   50,560","   46,298","   29,125","   25,442","   23,773","   25,049","   26,624","   19,160","   12,728","   10,010","   6,408","   3,789","   1,861",   631,   268,—,—,—
, 女 ,"   401,876","   9,511","   40,369","   10,075","   9,990","   10,043","   10,261","   50,524","   50,813","   49,107","   45,255","   26,826","   23,172","   21,486","   19,109","   16,706","   13,116","   10,570","   9,181","   6,912","   4,802","   2,703","   1,129",   585,—,—,—
, 計 ,"   1,092,578","   24,249","   101,452","   25,723","   25,048","   25,360","   25,321","   129,674","   140,112","   138,696","   121,131","   69,366","   62,113","   60,886","   57,686","   49,166","   38,333","   30,666","   27,499","   19,616","   12,027","   6,259","   2,480","   1,167",—,—,—
 彰 化 縣 , 男 ,"   562,348","   12,485","   52,133","   13,180","   12,896","   13,032","   13,025","   66,676","   71,921","   70,656","   63,343","   37,385","   33,275","   31,904","   30,197","   25,846","   19,484","   15,480","   13,743","   8,971","   5,190","   2,447",   871,   341,—,—,—
, 女 ,"   530,230","   11,764","   49,319","   12,543","   12,152","   12,328","   12,296","   62,998","   68,191","   68,040","   57,788","   31,981","   28,838","   28,982","   27,489","   23,320","   18,849","   15,186","   13,756","   10,645","   6,837","   3,812","   1,609",   826,—,—,—
, 計 ,"   516,866","   9,929","   45,237","   10,841","   11,022","   11,528","   11,846","   62,786","   69,097","   67,322","   55,790","   31,826","   28,258","   28,754","   27,698","   24,656","   19,273","   15,116","   13,024","   9,240","   5,172","   2,329",   890,   469,—,—,—
 南 投 縣 , 男 ,"   270,001","   5,056","   23,066","   5,488","   5,667","   5,860","   6,051","   32,172","   35,369","   34,321","   30,091","   17,486","   15,003","   15,166","   14,922","   13,518","   10,428","   8,138","   6,932","   4,587","   2,331",   942,   320,   153,—,—,—
, 女 ,"   246,865","   4,873","   22,171","   5,353","   5,355","   5,668","   5,795","   30,614","   33,728","   33,001","   25,699","   14,340","   13,255","   13,588","   12,776","   11,138","   8,845","   6,978","   6,092","   4,653","   2,841","   1,387",   570,   316,—,—,—
, 計 ,"   799,766","   16,603","   69,525","   17,221","   16,994","   17,358","   17,952","   97,575","   106,248","   104,395","   87,021","   49,538","   44,163","   44,217","   42,071","   35,906","   28,079","   23,049","   20,585","   14,644","   8,433","   4,658","   2,006","   1,050",—,—,—
 雲 林 縣 , 男 ,"   414,347","   8,604","   35,928","   8,932","   8,756","   8,939","   9,301","   49,813","   54,413","   53,449","   48,263","   28,087","   23,635","   23,045","   21,676","   18,585","   13,965","   11,322","   9,905","   6,982","   3,758","   1,885",   757,   275,—,—,—
, 女 ,"   385,419","   7,999","   33,597","   8,289","   8,238","   8,419","   8,651","   47,762","   51,835","   50,946","   38,758","   21,451","   20,528","   21,172","   20,395","   17,321","   14,114","   11,727","   10,680","   7,662","   4,675","   2,773","   1,249",   775,—,—,—
, 計 ,"   842,581","   16,128","   69,051","   16,945","   16,744","   17,346","   18,016","   98,787","   113,540","   112,833","   93,382","   50,217","   44,822","   45,921","   46,639","   41,271","   32,241","   24,445","   21,805","   14,906","   8,664","   4,965","   2,036",   928,—,—,—
 嘉 義 縣 , 男 ,"   437,695","   8,278","   35,383","   8,673","   8,631","   8,812","   9,267","   50,540","   58,320","   57,921","   50,828","   27,366","   23,124","   23,218","   24,318","   22,770","   17,513","   12,912","   11,144","   7,086","   3,998","   2,041",   701,   234,—,—,—
, 女 ,"   404,886","   7,850","   33,668","   8,272","   8,113","   8,534","   8,749","   48,247","   55,220","   54,912","   42,554","   22,851","   21,698","   22,703","   22,321","   18,501","   14,728","   11,533","   10,661","   7,820","   4,666","   2,924","   1,335",   694,—,—,—
, 計 ,"   937,434","   18,120","   74,240","   18,574","   17,889","   18,511","   19,266","   104,208","   124,703","   126,654","   105,554","   55,428","   48,697","   50,556","   53,022","   46,637","   36,198","   26,965","   26,674","   18,007","   10,962","   6,674","   2,783","   1,352",—,—,—
 臺 南 縣 , 男 ,"   488,532","   9,394","   38,233","   9,585","   9,089","   9,599","   9,960","   53,544","   64,105","   65,197","   57,531","   30,384","   25,332","   25,912","   27,985","   25,920","   19,229","   13,910","   13,492","   8,763","   5,244","   2,858","   1,069",   430,—,—,—
, 女 ,"   448,902","   8,726","   36,007","   8,989","   8,800","   8,912","   9,306","   50,664","   60,598","   61,457","   48,023","   25,044","   23,365","   24,644","   25,037","   20,717","   16,969","   13,055","   13,182","   9,244","   5,718","   3,816","   1,714",   922,—,—,—
, 計 ,"   922,522","   20,526","   91,114","   22,094","   22,278","   23,038","   23,704","   116,193","   117,953","   110,160","   95,803","   59,550","   52,776","   48,354","   48,244","   48,161","   37,253","   25,403","   21,803","   13,897","   7,973","   4,554","   1,945",   860,—,—,—
 高 雄 縣 , 男 ,"   486,215","   10,681","   46,917","   11,442","   11,461","   11,806","   12,208","   59,649","   60,168","   55,868","   49,019","   30,651","   27,183","   25,145","   27,984","   30,674","   22,378","   14,453","   11,666","   7,090","   3,780","   1,927",   729,   253,—,—,—
, 女 ,"   436,307","   9,845","   44,197","   10,652","   10,817","   11,232","   11,496","   56,544","   57,785","   54,292","   46,784","   28,899","   25,593","   23,209","   20,260","   17,487","   14,875","   10,950","   10,137","   6,807","   4,193","   2,627","   1,216",   607,—,—,—
, 計 ,"   850,013","   16,629","   73,959","   17,787","   17,828","   18,737","   19,607","   104,162","   113,537","   107,718","   91,392","   52,878","   47,241","   45,844","   44,536","   41,624","   34,069","   26,042","   22,086","   13,861","   7,814","   4,052","   1,818",   751,—,—,—
 屏 東 縣 , 男 ,"   448,453","   8,539","   38,142","   9,206","   9,239","   9,620","   10,077","   53,536","   58,088","   55,501","   49,673","   29,097","   25,379","   24,215","   24,316","   23,923","   18,950","   14,257","   11,784","   6,878","   3,660","   1,688",   615,   212,—,—,—
, 女 ,"   401,560","   8,090","   35,817","   8,581","   8,589","   9,117","   9,530","   50,626","   55,449","   52,217","   41,719","   23,781","   21,862","   21,629","   20,220","   17,701","   15,119","   11,785","   10,302","   6,983","   4,154","   2,364","   1,203",   539,—,—,—
, 計 ,"   289,451","   5,786","   27,858","   6,736","   6,802","   7,046","   7,274","   37,994","   39,894","   36,433","   27,236","   15,891","   14,262","   14,129","   14,223","   15,471","   13,236","   9,798","   7,660","   4,838","   2,727","   1,259",   532,   224,—,—,—
 臺 東 縣 , 男 ,"   156,805","   2,994","   14,236","   3,448","   3,527","   3,530","   3,731","   19,459","   20,463","   18,810","   14,905","   8,442","   7,464","   7,284","   7,931","   9,760","   8,584","   6,390","   4,848","   2,866","   1,449",   609,   238,   73,—,—,—
, 女 ,"   132,646","   2,792","   13,622","   3,288","   3,275","   3,516","   3,543","   18,535","   19,431","   17,623","   12,331","   7,449","   6,798","   6,845","   6,292","   5,711","   4,652","   3,408","   2,812","   1,972","   1,278",   650,   294,   151,—,—,—
, 計 ,"   344,023","   6,619","   30,227","   7,088","   7,307","   7,657","   8,175","   41,750","   44,618","   42,167","   33,016","   19,653","   18,028","   17,015","   17,695","   20,030","   17,277","   12,577","   9,969","   6,361","   3,807","   1,964",   808,   442,—,—,—
 花 蓮 縣 , 男 ,"   189,714","   3,467","   15,340","   3,633","   3,695","   3,910","   4,102","   21,443","   22,775","   21,684","   17,857","   10,305","   9,349","   8,661","   10,268","   13,602","   12,117","   8,783","   6,632","   3,797","   2,152",   993,   338,   151,—,—,—
, 女 ,"   154,309","   3,152","   14,887","   3,455","   3,612","   3,747","   4,073","   20,307","   21,843","   20,483","   15,159","   9,348","   8,679","   8,354","   7,427","   6,428","   5,160","   3,794","   3,337","   2,564","   1,655",   971,   470,   291,—,—,—
, 計 ,"   114,462","   2,442","   10,462","   2,541","   2,485","   2,695","   2,741","   15,147","   16,048","   14,693","   10,999","   5,750","   4,770","   5,219","   6,004","   6,322","   4,949","   3,125","   2,848","   2,124","   1,528","   1,067",   592,   373,—,—,—
 澎 湖 縣 , 男 ,"   59,670","   1,293","   5,392","   1,321","   1,299","   1,371","   1,401","   7,767","   8,160","   7,605","   5,801","   2,938","   2,370","   2,702","   3,391","   4,030","   2,922","   1,650","   1,405",   960,   609,   393,   187,   95,—,—,—
, 女 ,"   54,792","   1,149","   5,070","   1,220","   1,186","   1,324","   1,340","   7,380","   7,888","   7,088","   5,198","   2,812","   2,400","   2,517","   2,613","   2,292","   2,027","   1,475","   1,443","   1,164",   919,   674,   405,   278,—,—,—
, 計 ,"   340,692","   6,518","   31,336","   7,299","   7,520","   8,167","   8,350","   41,737","   43,979","   41,569","   35,045","   20,844","   20,035","   18,393","   17,499","   18,646","   15,262","   10,805","   8,549","   5,008","   3,116","   1,499",   587,   265,—,—,—
 基 隆 市 , 男 ,"   180,179","   3,387","   16,084","   3,697","   3,870","   4,270","   4,247","   21,554","   22,950","   21,327","   17,525","   10,190","   10,007","   9,127","   9,829","   11,568","   9,619","   6,696","   5,352","   2,624","   1,477",   599,   200,   64,—,—,—
, 女 ,"   160,513","   3,131","   15,252","   3,602","   3,650","   3,897","   4,103","   20,183","   21,029","   20,242","   17,520","   10,654","   10,028","   9,266","   7,670","   7,078","   5,643","   4,109","   3,197","   2,384","   1,639",   900,   387,   201,—,—,—
, 計 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
 新 竹 市 , 男 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
, 女 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
, 計 ,"   527,399","   10,545","   50,153","   11,914","   12,405","   12,539","   13,295","   65,522","   66,205","   58,871","   56,518","   38,866","   34,579","   30,106","   27,674","   27,830","   21,282","   14,509","   10,854","   6,783","   4,018","   1,991",   753,   340,—,—,—
 臺 中 市 , 男 ,"   273,248","   5,564","   25,559","   6,059","   6,224","   6,511","   6,765","   33,993","   34,150","   30,177","   27,583","   18,878","   16,564","   14,669","   15,207","   17,090","   13,117","   8,535","   6,009","   3,301","   1,787",   741,   245,   79,—,—,—
, 女 ,"   254,151","   4,981","   24,594","   5,855","   6,181","   6,028","   6,530","   31,529","   32,055","   28,694","   28,935","   19,988","   18,015","   15,437","   12,467","   10,740","   8,165","   5,974","   4,845","   3,482","   2,231","   1,250",   508,   261,—,—,—
, 計 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
 嘉 義 市 , 男 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
, 女 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
, 計 ,"   512,734","   10,328","   46,490","   11,352","   11,234","   11,798","   12,106","   61,368","   63,764","   59,971","   56,006","   37,213","   32,928","   29,533","   27,006","   24,668","   20,394","   15,027","   11,770","   7,459","   4,570","   2,620","   1,121",   498,—,—,—
 臺 南 市 , 男 ,"   266,267","   5,311","   24,033","   5,875","   5,845","   6,103","   6,210","   31,591","   33,057","   31,105","   28,432","   18,882","   16,564","   14,548","   14,095","   14,193","   11,816","   8,544","   6,356","   3,831","   2,226","   1,163",   379,   141,—,—,—
, 女 ,"   246,467","   5,017","   22,457","   5,477","   5,389","   5,695","   5,896","   29,777","   30,707","   28,866","   27,574","   18,331","   16,364","   14,985","   12,911","   10,475","   8,578","   6,483","   5,414","   3,628","   2,344","   1,457",   742,   357,—,—,—
, 計 ,"   2,003,604","   34,856","   173,368","   41,291","   41,888","   44,267","   45,922","   226,863","   232,139","   215,700","   209,004","   158,631","   136,699","   116,643","   109,830","   115,789","   99,671","   65,196","   49,262","   28,884","   16,919","   8,446","   3,744","   1,960",—,—,—
 臺 北 市 , 男 ,"   1,057,951","   18,025","   89,312","   21,430","   21,402","   22,744","   23,736","   117,166","   119,959","   110,650","   100,497","   76,518","   66,943","   56,802","   61,978","   73,707","   65,648","   41,028","   29,878","   15,947","   8,449","   3,635","   1,289",   520,—,—,—
, 女 ,"   945,653","   16,831","   84,056","   19,861","   20,486","   21,523","   22,186","   109,697","   112,180","   105,050","   108,507","   82,113","   69,756","   59,841","   47,852","   42,082","   34,023","   24,168","   19,384","   12,937","   8,470","   4,811","   2,455","   1,440",—,—,—
, 計 ,"   972,828","   21,670","   99,046","   23,860","   24,398","   24,962","   25,826","   124,157","   119,539","   105,806","   101,192","   74,819","   68,840","   58,082","   51,664","   49,703","   37,471","   23,699","   17,534","   9,732","   5,445","   2,776","   1,161",   492,—,—,—
 高 雄 市 , 男 ,"   509,376","   11,193","   51,510","   12,333","   12,676","   12,972","   13,529","   64,190","   61,888","   54,522","   48,454","   36,259","   34,989","   29,126","   29,250","   31,520","   23,372","   14,286","   9,879","   4,871","   2,487","   1,039",   395,   146,—,—,—
, 女 ,"   463,452","   10,477","   47,536","   11,527","   11,722","   11,990","   12,297","   59,967","   57,651","   51,284","   52,738","   38,560","   33,851","   28,956","   22,414","   18,183","   14,099","   9,413","   7,655","   4,861","   2,958","   1,737",   766,   346,—,—,—
, 計 ,"   74,943","   1,641","   8,533","   1,933","   2,108","   2,263","   2,229","   12,159","   11,958","   8,165","   5,199","   3,424","   3,325","   3,685","   3,706","   2,948","   2,621","   1,956","   1,898","   1,287","   1,080",   641,   455,   262,—,—,—
 福 建 省 , 男 ,"   39,045",   861,"   4,519","   1,045","   1,093","   1,162","   1,219","   6,255","   6,288","   4,599","   2,716","   1,664","   1,763","   2,135","   2,048","   1,390","   1,401","   1,032",   909,   562,   460,   240,   138,   65,—,—,—
, 女 ,"   35,898",   780,"   4,014",   888,"   1,015","   1,101","   1,010","   5,904","   5,670","   3,566","   2,483","   1,760","   1,562","   1,550","   1,658","   1,558","   1,220",   924,   989,   725,   620,   401,   317,   197,—,—,—
, 計 ,"   60,099","   1,283","   6,794","   1,498","   1,668","   1,836","   1,792","   9,827","   9,579","   6,510","   4,145","   2,607","   2,743","   3,076","   3,112","   2,316","   2,049","   1,461","   1,502","   1,046",   880,   535,   399,   235,—,—,—
 金 門 縣 , 男 ,"   30,929",   669,"   3,594",   808,   873,   939,   974,"   5,016","   5,003","   3,624","   2,087","   1,236","   1,435","   1,798","   1,780","   1,060","   1,068",   749,   663,   425,   338,   196,   127,   61,—,—,—
, 女 ,"   29,170",   614,"   3,200",   690,   795,   897,   818,"   4,811","   4,576","   2,886","   2,058","   1,371","   1,308","   1,278","   1,332","   1,256",   981,   712,   839,   621,   542,   339,   272,   174,—,—,—
, 計 ,"   14,844",   358,"   1,739",   435,   440,   427,   437,"   2,332","   2,379","   1,655","   1,054",   817,   582,   609,   594,   632,   572,   495,   396,   241,   200,   106,   56,   27,—,—,—
 連 江 縣 , 男 ,"   8,116",   192,   925,   237,   220,   223,   245,"   1,239","   1,285",   975,   629,   428,   328,   337,   268,   330,   333,   283,   246,   137,   122,   44,   11,   4,—,—,—
, 女 ,"   6,728",   166,   814,   198,   220,   204,   192,"   1,093","   1,094",   680,   425,   389,   254,   272,   326,   302,   239,   212,   150,   104,   78,   62,   45,   23,—,—,—
說明：高雄市尚未改直轄市，仍隸屬臺灣省。,,,,,,,,,,,,,,,,,,,,,,,,,,,,
