 表一  各縣市人口數按性別及五歲年齡組分 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            中 華 民 國  66 年 底 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 區  域  別 , 性別 , 總     計 , 0 ,,, 1-4 ,,, 5-9 , 10-14 , 15-19 , 20-24 , 25-29 , 30-34 , 35-39 , 40-44 , 45-49 , 50-54 , 55-59 , 60-64 , 65-69 , 70-74 , 75-79 , 80-84 , 85-89 , 90-94 , 95-99 , 100+ 
, 計 ,"   519,506","   10,769","   42,160","   11,859","   10,358","   9,906","   10,037","   55,658","   63,413","   67,114","   58,983","   40,885","   24,429","   28,113","   26,861","   26,687","   21,840","   16,832","   13,520","   10,702","   6,636","   3,286","   1,095",   383,   140,—,—
 南 投 縣 , 男 ,"   271,901","   5,529","   21,618","   6,179","   5,336","   5,031","   5,072","   28,501","   32,586","   34,158","   31,576","   22,811","   13,073","   14,822","   14,044","   14,570","   12,061","   8,956","   7,249","   5,292","   3,076","   1,395",   431,   116,   37,—,—
, 女 ,"   247,605","   5,240","   20,542","   5,680","   5,022","   4,875","   4,965","   27,157","   30,827","   32,956","   27,407","   18,074","   11,356","   13,291","   12,817","   12,117","   9,779","   7,876","   6,271","   5,410","   3,560","   1,891",   664,   267,   103,—,—
, 計 ,"   804,295","   18,886","   68,657","   19,909","   17,173","   15,880","   15,695","   84,403","   100,156","   103,586","   89,853","   61,509","   38,921","   43,643","   41,957","   39,723","   31,052","   25,013","   20,701","   16,771","   10,621","   5,385","   2,361",   834,   263,—,—
 雲 林 縣 , 男 ,"   416,794","   9,792","   35,438","   10,176","   8,963","   8,196","   8,103","   43,367","   50,843","   53,042","   48,413","   35,082","   21,182","   23,089","   21,656","   20,549","   15,929","   12,269","   10,070","   7,792","   4,867","   2,222",   865,   262,   65,—,—
, 女 ,"   387,501","   9,094","   33,219","   9,733","   8,210","   7,684","   7,592","   41,036","   49,313","   50,544","   41,440","   26,427","   17,739","   20,554","   20,301","   19,174","   15,123","   12,744","   10,631","   8,979","   5,754","   3,163","   1,496",   572,   198,—,—
, 計 ,"   838,329","   17,213","   66,442","   18,958","   16,212","   15,569","   15,703","   85,122","   102,710","   111,797","   96,681","   65,791","   37,997","   44,568","   44,795","   43,631","   35,057","   27,682","   21,464","   17,759","   10,420","   5,764","   2,406",   814,   216,—,—
 嘉 義 縣 , 男 ,"   435,688","   8,911","   33,979","   9,587","   8,370","   7,981","   8,041","   43,592","   52,533","   57,480","   52,396","   36,377","   19,777","   22,684","   22,621","   23,210","   19,215","   14,816","   11,117","   8,594","   4,752","   2,436",   920,   239,   39,—,—
, 女 ,"   402,641","   8,302","   32,463","   9,371","   7,842","   7,588","   7,662","   41,530","   50,177","   54,317","   44,285","   29,414","   18,220","   21,884","   22,174","   20,421","   15,842","   12,866","   10,347","   9,165","   5,668","   3,328","   1,486",   575,   177,—,—
, 計 ,"   953,420","   20,244","   75,990","   22,173","   18,628","   17,663","   17,526","   92,110","   110,283","   126,863","   112,012","   76,626","   42,967","   48,008","   51,254","   51,434","   40,724","   31,918","   25,340","   22,032","   12,928","   7,787","   3,425","   1,135",   340,—,—
 臺 南 縣 , 男 ,"   497,899","   10,320","   39,274","   11,563","   9,543","   9,142","   9,026","   47,368","   56,617","   65,249","   60,451","   42,237","   22,760","   24,493","   26,223","   28,044","   22,564","   16,998","   13,021","   10,729","   6,181","   3,485","   1,397",   391,   97,—,—
, 女 ,"   455,521","   9,924","   36,716","   10,610","   9,085","   8,521","   8,500","   44,742","   53,666","   61,614","   51,561","   34,389","   20,207","   23,515","   25,031","   23,390","   18,160","   14,920","   12,319","   11,303","   6,747","   4,302","   2,028",   744,   243,—,—
, 計 ,"   992,615","   22,403","   93,942","   25,764","   22,932","   22,589","   22,657","   116,544","   117,631","   117,388","   105,117","   85,374","   52,699","   52,393","   47,020","   49,295","   42,578","   31,634","   22,863","   17,328","   9,622","   5,514","   2,311",   748,   211,—,—
 高 雄 縣 , 男 ,"   521,457","   11,671","   48,625","   13,458","   11,784","   11,658","   11,725","   59,653","   60,224","   59,717","   54,014","   43,736","   27,459","   27,222","   24,854","   29,912","   26,220","   18,402","   12,564","   8,919","   4,718","   2,374",   870,   251,   52,—,—
, 女 ,"   471,158","   10,732","   45,317","   12,306","   11,148","   10,931","   10,932","   56,891","   57,407","   57,671","   51,103","   41,638","   25,240","   25,171","   22,166","   19,383","   16,358","   13,232","   10,299","   8,409","   4,904","   3,140","   1,441",   497,   159,—,—
, 計 ,"   873,929","   18,833","   72,507","   20,465","   17,763","   17,065","   17,214","   94,508","   107,533","   110,308","   97,292","   71,675","   43,104","   46,413","   43,913","   43,421","   36,380","   30,022","   23,202","   17,379","   9,603","   4,923","   1,992",   738,   183,—,—
 屏 東 縣 , 男 ,"   460,409","   9,660","   37,382","   10,565","   9,201","   8,728","   8,888","   48,619","   55,143","   56,595","   51,813","   39,520","   23,080","   24,793","   23,147","   24,145","   20,697","   16,511","   12,632","   8,963","   4,602","   2,109",   721,   228,   49,—,—
, 女 ,"   413,520","   9,173","   35,125","   9,900","   8,562","   8,337","   8,326","   45,889","   52,390","   53,713","   45,479","   32,155","   20,024","   21,620","   20,766","   19,276","   15,683","   13,511","   10,570","   8,416","   5,001","   2,814","   1,271",   510,   134,—,—
, 計 ,"   286,741","   5,537","   24,268","   6,461","   5,803","   5,774","   6,230","   33,480","   37,449","   36,390","   29,662","   19,854","   13,017","   13,570","   13,334","   14,641","   14,566","   11,086","   8,289","   5,841","   3,318","   1,544",   634,   202,   59,—,—
 臺 東 縣 , 男 ,"   156,950","   2,881","   12,561","   3,341","   3,011","   2,993","   3,216","   17,151","   19,149","   18,787","   16,617","   10,850","   6,901","   7,099","   7,009","   8,890","   9,744","   7,267","   5,346","   3,652","   1,903",   764,   274,   93,   12,—,—
, 女 ,"   129,791","   2,656","   11,707","   3,120","   2,792","   2,781","   3,014","   16,329","   18,300","   17,603","   13,045","   9,004","   6,116","   6,471","   6,325","   5,751","   4,822","   3,819","   2,943","   2,189","   1,415",   780,   360,   109,   47,—,—
, 計 ,"   349,304","   6,734","   28,579","   7,699","   6,854","   6,968","   7,058","   38,505","   42,102","   42,926","   36,284","   25,838","   16,913","   17,329","   16,383","   18,279","   18,445","   14,612","   10,745","   7,370","   4,462","   2,358",   960,   334,   146,—,—
 花 蓮 縣 , 男 ,"   192,002","   3,419","   14,739","   3,959","   3,499","   3,653","   3,628","   19,641","   21,571","   22,047","   19,607","   13,787","   8,896","   8,920","   8,583","   11,405","   12,735","   10,278","   7,324","   4,563","   2,629","   1,240",   447,   128,   43,—,—
, 女 ,"   157,302","   3,315","   13,840","   3,740","   3,355","   3,315","   3,430","   18,864","   20,531","   20,879","   16,677","   12,051","   8,017","   8,409","   7,800","   6,874","   5,710","   4,334","   3,421","   2,807","   1,833","   1,118",   513,   206,   103,—,—
, 計 ,"   112,171","   2,196","   9,304","   2,408","   2,231","   2,314","   2,351","   12,888","   15,088","   15,086","   11,621","   7,318","   4,510","   4,608","   5,316","   6,178","   5,374","   4,017","   2,748","   2,235","   1,555","   1,178",   578,   285,   88,—,—
 澎 湖 縣 , 男 ,"   58,631","   1,135","   4,848","   1,257","   1,151","   1,205","   1,235","   6,583","   7,701","   7,695","   6,327","   3,824","   2,276","   2,343","   2,835","   3,778","   3,288","   2,187","   1,401","   1,014",   664,   443,   176,   92,   21,—,—
, 女 ,"   53,540","   1,061","   4,456","   1,151","   1,080","   1,109","   1,116","   6,305","   7,387","   7,391","   5,294","   3,494","   2,234","   2,265","   2,481","   2,400","   2,086","   1,830","   1,347","   1,221",   891,   735,   402,   193,   67,—,—
, 計 ,"   342,168","   6,410","   28,204","   7,581","   6,780","   6,768","   7,075","   38,922","   40,341","   41,992","   37,454","   29,326","   16,786","   18,782","   16,388","   17,018","   16,360","   12,553","   8,939","   6,116","   3,573","   1,945",   756,   229,   74,—,—
 基 隆 市 , 男 ,"   180,477","   3,295","   14,482","   3,899","   3,464","   3,496","   3,623","   19,999","   21,013","   21,793","   19,287","   14,676","   8,327","   9,276","   8,367","   9,961","   10,293","   7,822","   5,500","   3,497","   1,725",   826,   266,   57,   15,—,—
, 女 ,"   161,691","   3,115","   13,722","   3,682","   3,316","   3,272","   3,452","   18,923","   19,328","   20,199","   18,167","   14,650","   8,459","   9,506","   8,021","   7,057","   6,067","   4,731","   3,439","   2,619","   1,848","   1,119",   490,   172,   59,—,—
, 計 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
 新 竹 市 , 男 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
, 女 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
, 計 ,"   570,661","   11,352","   50,955","   14,160","   12,187","   12,270","   12,338","   66,705","   66,881","   62,655","   59,663","   55,149","   34,634","   33,823","   28,692","   27,779","   25,003","   18,007","   12,215","   8,424","   4,826","   2,511",   982,   317,   88,—,—
 臺 中 市 , 男 ,"   295,218","   5,826","   26,083","   7,220","   6,232","   6,349","   6,282","   34,428","   34,542","   32,274","   29,686","   27,047","   16,709","   16,294","   14,943","   16,184","   15,512","   10,818","   6,977","   4,331","   2,170",   965,   326,   80,   23,—,—
, 女 ,"   275,443","   5,526","   24,872","   6,940","   5,955","   5,921","   6,056","   32,277","   32,339","   30,381","   29,977","   28,102","   17,925","   17,529","   13,749","   11,595","   9,491","   7,189","   5,238","   4,093","   2,656","   1,546",   656,   237,   65,—,—
, 計 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
 嘉 義 市 , 男 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
, 女 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
, 計 ,"   546,990","   11,192","   48,493","   13,906","   11,393","   11,564","   11,630","   60,606","   62,701","   62,103","   59,943","   52,003","   31,997","   31,586","   27,545","   26,093","   22,504","   17,393","   12,868","   9,432","   5,447","   3,173","   1,351",   454,   106,—,—
 臺 南 市 , 男 ,"   283,769","   5,816","   24,901","   7,170","   5,852","   5,916","   5,963","   31,297","   32,332","   32,055","   30,622","   26,709","   16,196","   15,677","   13,612","   14,399","   13,133","   10,047","   7,072","   4,994","   2,793","   1,404",   543,   143,   24,—,—
, 女 ,"   263,221","   5,376","   23,592","   6,736","   5,541","   5,648","   5,667","   29,309","   30,369","   30,048","   29,321","   25,294","   15,801","   15,909","   13,933","   11,694","   9,371","   7,346","   5,796","   4,438","   2,654","   1,769",   808,   311,   82,—,—
, 計 ,"   2,127,625","   36,542","   174,691","   48,003","   41,348","   42,386","   42,954","   229,935","   230,433","   223,692","   223,771","   217,797","   138,076","   127,542","   105,401","   109,329","   102,771","   78,779","   54,600","   36,281","   20,404","   10,715","   4,586","   1,690",   590,—,—
 臺 北 市 , 男 ,"   1,111,266","   19,088","   90,611","   25,019","   21,208","   22,129","   22,255","   118,959","   119,136","   114,635","   109,623","   103,904","   67,084","   61,715","   52,933","   65,736","   65,551","   50,100","   33,354","   21,019","   10,570","   4,855","   1,779",   491,   123,—,—
, 女 ,"   1,016,359","   17,454","   84,080","   22,984","   20,140","   20,257","   20,699","   110,976","   111,297","   109,057","   114,148","   113,893","   70,992","   65,827","   52,468","   43,593","   37,220","   28,679","   21,246","   15,262","   9,834","   5,860","   2,807","   1,199",   467,—,—
, 計 ,"   1,041,364","   22,196","   99,349","   27,002","   23,937","   24,059","   24,351","   126,038","   121,564","   112,388","   106,530","   103,542","   67,277","   64,266","   51,906","   49,439","   42,548","   29,674","   19,508","   12,811","   6,762","   3,544","   1,430",   465,   127,—,—
 高 雄 市 , 男 ,"   542,197","   11,402","   51,208","   13,904","   12,271","   12,456","   12,577","   65,040","   62,889","   58,190","   52,041","   50,299","   34,046","   32,553","   26,785","   29,723","   26,917","   17,989","   11,153","   6,652","   3,171","   1,465",   480,   157,   37,—,—
, 女 ,"   499,167","   10,794","   48,141","   13,098","   11,666","   11,603","   11,774","   60,998","   58,675","   54,198","   54,489","   53,243","   33,231","   31,713","   25,121","   19,716","   15,631","   11,685","   8,355","   6,159","   3,591","   2,079",   950,   308,   90,—,—
, 計 ,"   68,926","   1,478","   6,748","   1,687","   1,614","   1,651","   1,796","   10,477","   11,434","   6,783","   5,133","   3,905","   2,879","   3,185","   3,589","   3,036","   2,578","   2,118","   1,596","   1,461","   1,017",   761,   416,   253,   79,—,—
 福 建 省 , 男 ,"   35,680",   756,"   3,489",   903,   805,   829,   952,"   5,410","   5,870","   3,911","   2,754","   1,841","   1,454","   1,746","   2,086","   1,553","   1,265","   1,192",   750,   675,   432,   274,   128,   76,   18,—,—
, 女 ,"   33,246",   722,"   3,259",   784,   809,   822,   844,"   5,067","   5,564","   2,872","   2,379","   2,064","   1,425","   1,439","   1,503","   1,483","   1,313",   926,   846,   786,   585,   487,   288,   177,   61,—,—
, 計 ,"   57,504","   1,236","   5,456","   1,372","   1,293","   1,343","   1,448","   8,736","   9,570","   5,837","   4,167","   3,152","   2,384","   2,747","   3,122","   2,588","   2,111","   1,704","   1,273","   1,234",   860,   658,   362,   231,   76,—,—
 金 門 縣 , 男 ,"   29,391",   645,"   2,792",   725,   639,   666,   762,"   4,497","   4,844","   3,319","   2,171","   1,428","   1,177","   1,516","   1,849","   1,332","   1,014",   933,   566,   543,   338,   224,   113,   72,   18,—,—
, 女 ,"   28,113",   591,"   2,664",   647,   654,   677,   686,"   4,239","   4,726","   2,518","   1,996","   1,724","   1,207","   1,231","   1,273","   1,256","   1,097",   771,   707,   691,   522,   434,   249,   159,   58,—,—
, 計 ,"   11,422",   242,"   1,292",   315,   321,   308,   348,"   1,741","   1,864",   946,   966,   753,   495,   438,   467,   448,   467,   414,   323,   227,   157,   103,   54,   22,   3,—,—
 連 江 縣 , 男 ,"   6,289",   111,   697,   178,   166,   163,   190,   913,"   1,026",   592,   583,   413,   277,   230,   237,   221,   251,   259,   184,   132,   94,   50,   15,   4,—,—,—
, 女 ,"   5,133",   131,   595,   137,   155,   145,   158,   828,   838,   354,   383,   340,   218,   208,   230,   227,   216,   155,   139,   95,   63,   53,   39,   18,   3,—,—
說明：高雄市尚未改直轄市，仍隸屬臺灣省。,,,,,,,,,,,,,,,,,,,,,,,,,,,,
