 表一  各縣市人口數按性別及五歲年齡組分 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            中 華 民 國  85 年 底 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 區  域  別 , 性別 , 總     計 , 0 ,,, 1-4 ,,, 5-9 , 10-14 , 15-19 , 20-24 , 25-29 , 30-34 , 35-39 , 40-44 , 45-49 , 50-54 , 55-59 , 60-64 , 65-69 , 70-74 , 75-79 , 80-84 , 85-89 , 90-94 , 95-99 , 100+ 
, 計 ,"   3,355,299","   44,571","   200,468","   48,535","   49,094","   51,404","   51,435","   270,599","   292,194","   329,377","   287,775","   285,829","   322,037","   318,397","   288,905","   204,080","   120,681","   107,860","   83,185","   78,164","   58,792","   34,717","   18,156","   6,795","   2,176",   439,   102
 臺 北 縣 , 男 ,"   1,702,431","   23,150","   104,280","   24,951","   25,455","   26,884","   26,990","   140,814","   150,294","   169,993","   147,676","   142,459","   154,643","   155,664","   143,050","   101,902","   60,683","   52,375","   42,005","   45,898","   34,608","   19,467","   9,340","   3,055",   860,   174,   41
, 女 ,"   1,652,868","   21,421","   96,188","   23,584","   23,639","   24,520","   24,445","   129,785","   141,900","   159,384","   140,099","   143,370","   167,394","   162,733","   145,855","   102,178","   59,998","   55,485","   41,180","   32,266","   24,184","   15,250","   8,816","   3,740","   1,316",   265,   61
, 計 ,"   465,120","   6,974","   29,485","   7,407","   7,319","   7,577","   7,182","   34,002","   36,450","   42,054","   40,563","   42,122","   40,388","   36,548","   32,294","   23,716","   18,657","   21,430","   18,788","   16,473","   11,819","   7,269","   4,033","   1,589",   397,   61,   8
 宜 蘭 縣 , 男 ,"   241,321","   3,747","   15,155","   3,833","   3,739","   3,822","   3,761","   17,686","   18,795","   21,610","   20,709","   22,136","   21,609","   19,124","   16,629","   12,098","   9,470","   10,903","   9,747","   9,219","   6,423","   3,623","   1,886",   604,   130,   14,   4
, 女 ,"   223,799","   3,227","   14,330","   3,574","   3,580","   3,755","   3,421","   16,316","   17,655","   20,444","   19,854","   19,986","   18,779","   17,424","   15,665","   11,618","   9,187","   10,527","   9,041","   7,254","   5,396","   3,646","   2,147",   985,   267,   47,   4
, 計 ,"   1,570,456","   25,050","   105,248","   26,296","   26,275","   26,330","   26,347","   134,279","   140,272","   147,950","   130,735","   138,530","   150,660","   139,089","   120,191","   82,067","   52,021","   48,385","   40,774","   48,251","   34,306","   18,167","   9,541","   3,627","   1,044",   240,   29
 桃 園 縣 , 男 ,"   812,797","   13,188","   54,967","   13,550","   13,842","   13,666","   13,909","   70,092","   72,585","   76,035","   66,614","   69,571","   75,295","   69,904","   60,076","   40,237","   24,874","   22,966","   21,604","   32,956","   23,050","   11,134","   5,507","   1,676",   382,   77,   7
, 女 ,"   757,659","   11,862","   50,281","   12,746","   12,433","   12,664","   12,438","   64,187","   67,687","   71,915","   64,121","   68,959","   75,365","   69,185","   60,115","   41,830","   27,147","   25,419","   19,170","   15,295","   11,256","   7,033","   4,034","   1,951",   662,   163,   22
, 計 ,"   414,932","   7,353","   30,025","   7,526","   7,635","   7,582","   7,282","   33,356","   32,755","   35,578","   33,848","   36,896","   39,127","   33,691","   27,553","   19,829","   15,071","   17,222","   15,418","   14,569","   10,464","   6,301","   3,644","   1,633",   497,   87,   15
 新 竹 縣 , 男 ,"   218,466","   3,816","   15,535","   3,828","   3,911","   3,961","   3,835","   17,442","   16,735","   18,459","   17,436","   19,273","   21,294","   18,551","   14,813","   10,366","   7,835","   8,865","   8,056","   8,249","   5,689","   3,308","   1,811",   713,   185,   31,   4
, 女 ,"   196,466","   3,537","   14,490","   3,698","   3,724","   3,621","   3,447","   15,914","   16,020","   17,119","   16,412","   17,623","   17,833","   15,140","   12,740","   9,463","   7,236","   8,357","   7,362","   6,320","   4,775","   2,993","   1,833",   920,   312,   56,   11
, 計 ,"   560,099","   8,689","   35,533","   8,816","   8,998","   8,976","   8,743","   41,484","   45,008","   50,120","   47,594","   48,806","   47,629","   43,839","   37,906","   28,903","   22,132","   25,749","   22,765","   21,008","   14,770","   9,425","   5,583","   2,298",   716,   129,   13
 苗 栗 縣 , 男 ,"   294,634","   4,448","   18,640","   4,615","   4,745","   4,693","   4,587","   21,617","   23,175","   25,816","   24,744","   26,225","   26,425","   24,038","   20,384","   15,135","   11,525","   13,427","   11,796","   11,136","   7,584","   4,644","   2,649",   927,   246,   50,   3
, 女 ,"   265,465","   4,241","   16,893","   4,201","   4,253","   4,283","   4,156","   19,867","   21,833","   24,304","   22,850","   22,581","   21,204","   19,801","   17,522","   13,768","   10,607","   12,322","   10,969","   9,872","   7,186","   4,781","   2,934","   1,371",   470,   79,   10
, 計 ,"   1,427,378","   22,261","   93,195","   23,044","   22,942","   23,781","   23,428","   118,582","   129,875","   145,623","   124,110","   122,421","   129,200","   120,668","   108,028","   77,687","   50,983","   49,217","   41,686","   39,205","   27,282","   15,270","   8,062","   3,040",   831,   140,   12
 臺 中 縣 , 男 ,"   734,341","   11,486","   48,403","   11,845","   11,979","   12,313","   12,266","   61,798","   66,767","   75,216","   63,377","   62,291","   65,276","   61,527","   55,262","   39,888","   25,708","   24,700","   21,360","   22,755","   15,635","   7,765","   3,643","   1,166",   275,   38,   5
, 女 ,"   693,037","   10,775","   44,792","   11,199","   10,963","   11,468","   11,162","   56,784","   63,108","   70,407","   60,733","   60,130","   63,924","   59,141","   52,766","   37,799","   25,275","   24,517","   20,326","   16,450","   11,647","   7,505","   4,419","   1,874",   556,   102,   7
, 計 ,"   1,292,482","   19,274","   79,787","   20,004","   19,777","   20,077","   19,929","   98,330","   113,505","   129,005","   115,244","   108,006","   108,213","   101,110","   89,989","   70,124","   48,952","   54,397","   50,112","   42,306","   29,497","   18,542","   10,373","   4,444","   1,119",   141,   12
 彰 化 縣 , 男 ,"   670,582","   10,149","   41,538","   10,415","   10,265","   10,440","   10,418","   51,755","   58,420","   66,651","   59,283","   56,760","   57,894","   54,086","   47,704","   36,950","   25,551","   28,162","   25,185","   21,505","   14,237","   8,248","   4,437","   1,669",   351,   42,   5
, 女 ,"   621,900","   9,125","   38,249","   9,589","   9,512","   9,637","   9,511","   46,575","   55,085","   62,354","   55,961","   51,246","   50,319","   47,024","   42,285","   33,174","   23,401","   26,235","   24,927","   20,801","   15,260","   10,294","   5,936","   2,775",   768,   99,   7
, 計 ,"   545,667","   8,072","   33,706","   8,432","   8,572","   8,478","   8,224","   38,965","   42,757","   48,423","   45,455","   47,464","   47,558","   44,006","   38,764","   30,077","   21,994","   25,161","   22,668","   20,509","   14,120","   8,621","   4,842","   1,982",   450,   69,   4
 南 投 縣 , 男 ,"   285,751","   4,199","   17,599","   4,371","   4,471","   4,439","   4,318","   20,476","   22,017","   24,841","   23,396","   25,125","   25,963","   23,908","   20,938","   15,862","   11,399","   12,899","   11,614","   10,814","   7,358","   4,098","   2,259",   798,   163,   23,   2
, 女 ,"   259,916","   3,873","   16,107","   4,061","   4,101","   4,039","   3,906","   18,489","   20,740","   23,582","   22,059","   22,339","   21,595","   20,098","   17,826","   14,215","   10,595","   12,262","   11,054","   9,695","   6,762","   4,523","   2,583","   1,184",   287,   46,   2
, 計 ,"   752,427","   11,316","   44,341","   11,853","   11,354","   10,897","   10,237","   46,643","   56,573","   68,668","   67,104","   65,519","   62,893","   54,664","   49,612","   42,139","   33,788","   38,869","   35,269","   30,533","   20,064","   13,423","   7,295","   2,988",   634,   89,   3
 雲 林 縣 , 男 ,"   397,241","   5,947","   23,056","   6,258","   5,865","   5,611","   5,322","   24,353","   29,333","   35,116","   34,466","   36,538","   36,885","   31,515","   27,575","   23,071","   17,731","   19,876","   17,555","   14,910","   9,376","   5,711","   2,975","   1,016",   210,   26,—
, 女 ,"   355,186","   5,369","   21,285","   5,595","   5,489","   5,286","   4,915","   22,290","   27,240","   33,552","   32,638","   28,981","   26,008","   23,149","   22,037","   19,068","   16,057","   18,993","   17,714","   15,623","   10,688","   7,712","   4,320","   1,972",   424,   63,   3
, 計 ,"   565,700","   8,673","   34,034","   8,848","   8,756","   8,457","   7,973","   35,096","   38,770","   47,769","   47,994","   50,429","   50,059","   44,062","   37,716","   30,842","   23,142","   28,805","   27,764","   24,791","   16,277","   10,530","   5,737","   2,579",   536,   86,   9
 嘉 義 縣 , 男 ,"   298,928","   4,542","   17,669","   4,614","   4,505","   4,425","   4,125","   18,221","   20,155","   24,386","   24,555","   27,555","   29,252","   25,704","   21,210","   16,588","   11,803","   14,461","   13,689","   12,478","   8,012","   4,937","   2,494","   1,001",   182,   29,   5
, 女 ,"   266,772","   4,131","   16,365","   4,234","   4,251","   4,032","   3,848","   16,875","   18,615","   23,383","   23,439","   22,874","   20,807","   18,358","   16,506","   14,254","   11,339","   14,344","   14,075","   12,313","   8,265","   5,593","   3,243","   1,578",   354,   57,   4
, 計 ,"   1,088,986","   14,696","   62,501","   15,656","   15,473","   16,068","   15,304","   77,092","   82,753","   97,763","   88,540","   91,971","   99,273","   94,222","   80,133","   61,355","   41,278","   46,986","   46,197","   42,554","   28,572","   17,941","   9,829","   4,242",   913,   159,   16
 臺 南 縣 , 男 ,"   564,479","   7,653","   32,346","   8,135","   8,063","   8,194","   7,954","   39,992","   42,573","   50,342","   45,254","   47,550","   52,929","   51,048","   42,723","   32,022","   21,008","   23,507","   22,978","   22,457","   14,955","   8,762","   4,277","   1,667",   372,   58,   6
, 女 ,"   524,507","   7,043","   30,155","   7,521","   7,410","   7,874","   7,350","   37,100","   40,180","   47,421","   43,286","   44,421","   46,344","   43,174","   37,410","   29,333","   20,270","   23,479","   23,219","   20,097","   13,617","   9,179","   5,552","   2,575",   541,   101,   10
, 計 ,"   1,208,128","   17,528","   71,921","   18,196","   18,000","   18,116","   17,609","   85,474","   90,759","   114,189","   111,868","   109,775","   109,378","   102,676","   93,617","   72,710","   47,990","   47,303","   39,942","   38,256","   27,538","   15,809","   7,822","   2,806",   650,   110,   7
 高 雄 縣 , 男 ,"   629,251","   9,067","   37,429","   9,459","   9,362","   9,438","   9,170","   44,358","   46,712","   58,792","   57,899","   57,849","   58,140","   53,780","   47,765","   36,701","   24,278","   23,546","   20,616","   22,600","   16,043","   8,397","   3,822","   1,147",   271,   39,—
, 女 ,"   578,877","   8,461","   34,492","   8,737","   8,638","   8,678","   8,439","   41,116","   44,047","   55,397","   53,969","   51,926","   51,238","   48,896","   45,852","   36,009","   23,712","   23,757","   19,326","   15,656","   11,495","   7,412","   4,000","   1,659",   379,   71,   7
, 計 ,"   912,850","   13,494","   54,153","   13,928","   13,886","   13,500","   12,839","   62,408","   69,240","   84,449","   79,416","   80,910","   79,650","   74,116","   66,974","   53,711","   37,162","   40,386","   35,965","   32,882","   23,196","   14,412","   7,274","   2,432",   528,   87,   5
 屏 東 縣 , 男 ,"   477,897","   7,100","   28,182","   7,245","   7,230","   7,003","   6,704","   32,036","   35,660","   43,190","   41,008","   43,353","   43,514","   39,715","   35,253","   28,128","   19,147","   20,906","   18,258","   17,828","   12,399","   7,335","   3,624","   1,013",   208,   40,—
, 女 ,"   434,953","   6,394","   25,971","   6,683","   6,656","   6,497","   6,135","   30,372","   33,580","   41,259","   38,408","   37,557","   36,136","   34,401","   31,721","   25,583","   18,015","   19,480","   17,707","   15,054","   10,797","   7,077","   3,650","   1,419",   320,   47,   5
, 計 ,"   253,831","   3,651","   15,212","   3,812","   3,849","   3,742","   3,809","   16,186","   18,874","   22,717","   23,880","   23,525","   22,001","   19,584","   17,381","   13,877","   10,216","   10,701","   9,857","   9,951","   7,960","   4,722","   2,500",   801,   196,   32,   7
 臺 東 縣 , 男 ,"   137,326","   1,899","   8,025","   2,003","   2,057","   1,956","   2,009","   8,549","   9,676","   11,709","   12,559","   13,311","   12,988","   11,027","   9,269","   7,070","   5,195","   5,278","   5,002","   5,845","   4,995","   2,888","   1,529",   408,   86,   16,   2
, 女 ,"   116,505","   1,752","   7,187","   1,809","   1,792","   1,786","   1,800","   7,637","   9,198","   11,008","   11,321","   10,214","   9,013","   8,557","   8,112","   6,807","   5,021","   5,423","   4,855","   4,106","   2,965","   1,834",   971,   393,   110,   16,   5
, 計 ,"   358,660","   5,151","   21,650","   5,425","   5,421","   5,541","   5,263","   24,107","   27,250","   32,312","   32,172","   31,558","   30,073","   28,969","   26,351","   20,519","   14,716","   14,747","   13,133","   13,629","   10,947","   6,297","   3,483","   1,176",   344,   63,   13
 花 蓮 縣 , 男 ,"   191,507","   2,714","   11,214","   2,779","   2,826","   2,860","   2,749","   12,431","   14,028","   16,732","   16,705","   17,149","   16,619","   15,437","   14,018","   10,521","   7,385","   7,346","   6,735","   8,421","   7,077","   4,090","   2,096",   586,   161,   35,   7
, 女 ,"   167,153","   2,437","   10,436","   2,646","   2,595","   2,681","   2,514","   11,676","   13,222","   15,580","   15,467","   14,409","   13,454","   13,532","   12,333","   9,998","   7,331","   7,401","   6,398","   5,208","   3,870","   2,207","   1,387",   590,   183,   28,   6
, 計 ,"   90,087","   1,067","   4,735","   1,208","   1,164","   1,191","   1,172","   5,585","   6,612","   8,185","   8,432","   7,589","   6,996","   6,671","   5,792","   4,759","   3,650","   3,978","   4,574","   4,406","   3,197","   2,079","   1,130",   491,   143,   14,   2
 澎 湖 縣 , 男 ,"   47,341",   564,"   2,480",   617,   627,   629,   607,"   2,832","   3,431","   4,239","   4,505","   4,221","   3,961","   3,665","   3,071","   2,387","   1,815","   2,051","   2,316","   2,446","   1,662",   988,   486,   170,   46,   5,—
, 女 ,"   42,746",   503,"   2,255",   591,   537,   562,   565,"   2,753","   3,181","   3,946","   3,927","   3,368","   3,035","   3,006","   2,721","   2,372","   1,835","   1,927","   2,258","   1,960","   1,535","   1,091",   644,   321,   97,   9,   2
, 計 ,"   374,199","   5,143","   21,811","   5,493","   5,400","   5,574","   5,344","   27,302","   28,385","   32,555","   32,267","   34,196","   35,264","   33,922","   30,437","   22,013","   13,302","   14,947","   12,320","   11,681","   9,225","   5,288","   2,764","   1,012",   286,   67,   12
 基 隆 市 , 男 ,"   193,213","   2,731","   11,343","   2,892","   2,767","   2,891","   2,793","   14,288","   14,608","   16,674","   16,716","   17,658","   18,199","   17,518","   15,442","   11,041","   6,490","   7,121","   6,220","   6,657","   5,473","   3,003","   1,495",   413,   99,   22,   2
, 女 ,"   180,986","   2,412","   10,468","   2,601","   2,633","   2,683","   2,551","   13,014","   13,777","   15,881","   15,551","   16,538","   17,065","   16,404","   14,995","   10,972","   6,812","   7,826","   6,100","   5,024","   3,752","   2,285","   1,269",   599,   187,   45,   10
, 計 ,"   345,954","   5,183","   22,077","   5,554","   5,378","   5,643","   5,502","   27,780","   28,830","   31,195","   27,791","   29,650","   32,190","   30,623","   27,046","   19,469","   12,838","   12,265","   10,222","   10,733","   8,899","   5,271","   2,558",   921,   330,   62,   21
 新 竹 市 , 男 ,"   177,776","   2,715","   11,423","   2,893","   2,809","   2,841","   2,880","   14,576","   15,028","   16,029","   14,252","   14,883","   16,236","   15,480","   13,605","   9,711","   6,225","   5,730","   4,960","   6,146","   5,531","   3,211","   1,443",   434,   135,   17,   6
, 女 ,"   168,178","   2,468","   10,654","   2,661","   2,569","   2,802","   2,622","   13,204","   13,802","   15,166","   13,539","   14,767","   15,954","   15,143","   13,441","   9,758","   6,613","   6,535","   5,262","   4,587","   3,368","   2,060","   1,115",   487,   195,   45,   15
, 計 ,"   876,384","   12,842","   55,242","   13,536","   13,814","   13,722","   14,170","   76,164","   79,496","   78,643","   67,064","   75,776","   87,910","   83,821","   72,842","   51,396","   30,289","   28,292","   22,388","   21,665","   16,389","   9,100","   4,730","   1,763",   454,   92,   26
 臺 中 市 , 男 ,"   436,454","   6,705","   28,805","   7,100","   7,238","   7,117","   7,350","   39,729","   41,045","   40,103","   33,574","   35,616","   40,744","   39,854","   35,727","   25,373","   14,535","   13,342","   10,902","   12,400","   9,722","   4,985","   2,353",   724,   176,   30,   10
, 女 ,"   439,930","   6,137","   26,437","   6,436","   6,576","   6,605","   6,820","   36,435","   38,451","   38,540","   33,490","   40,160","   47,166","   43,967","   37,115","   26,023","   15,754","   14,950","   11,486","   9,265","   6,667","   4,115","   2,377","   1,039",   278,   62,   16
, 計 ,"   262,860","   3,359","   14,524","   3,584","   3,675","   3,635","   3,630","   20,203","   22,715","   24,667","   22,299","   22,304","   23,140","   21,876","   20,242","   15,657","   10,485","   11,019","   9,718","   8,356","   5,992","   3,615","   1,806",   709,   149,   19,   6
 嘉 義 市 , 男 ,"   132,540","   1,670","   7,551","   1,839","   1,904","   1,924","   1,884","   10,457","   11,624","   12,653","   11,297","   11,191","   11,551","   10,883","   10,233","   7,692","   5,094","   5,298","   4,723","   4,400","   3,264","   1,832",   797,   267,   54,   6,   3
, 女 ,"   130,320","   1,689","   6,973","   1,745","   1,771","   1,711","   1,746","   9,746","   11,091","   12,014","   11,002","   11,113","   11,589","   10,993","   10,009","   7,965","   5,391","   5,721","   4,995","   3,956","   2,728","   1,783","   1,009",   442,   95,   13,   3
, 計 ,"   710,954","   8,488","   38,687","   9,470","   9,514","   9,987","   9,716","   54,614","   63,329","   68,281","   59,887","   59,400","   64,324","   65,392","   59,113","   44,166","   27,387","   26,170","   22,164","   19,537","   14,581","   8,813","   4,526","   1,585",   436,   58,   16
 臺 南 市 , 男 ,"   360,925","   4,498","   20,174","   4,968","   4,920","   5,173","   5,113","   28,626","   32,792","   35,196","   30,540","   29,782","   31,329","   32,131","   29,734","   22,448","   13,785","   12,592","   10,806","   10,746","   8,087","   4,649","   2,165",   646,   173,   21,   5
, 女 ,"   350,029","   3,990","   18,513","   4,502","   4,594","   4,814","   4,603","   25,988","   30,537","   33,085","   29,347","   29,618","   32,995","   33,261","   29,379","   21,718","   13,602","   13,578","   11,358","   8,791","   6,494","   4,164","   2,361",   939,   263,   37,   11
, 計 ,"   2,605,374","   32,458","   138,473","   35,071","   34,454","   34,387","   34,561","   177,894","   202,268","   215,811","   197,743","   210,648","   235,062","   246,808","   243,419","   186,778","   109,919","   98,962","   81,068","   82,589","   68,123","   42,249","   22,956","   8,471","   2,812",   649,   214
 臺 北 市 , 男 ,"   1,302,249","   16,715","   72,515","   18,398","   18,022","   17,979","   18,116","   93,633","   104,881","   110,113","   100,329","   101,117","   110,555","   116,032","   116,993","   91,197","   53,461","   46,358","   39,463","   46,841","   39,955","   24,139","   12,430","   3,957","   1,245",   242,   78
, 女 ,"   1,303,125","   15,743","   65,958","   16,673","   16,432","   16,408","   16,445","   84,261","   97,387","   105,698","   97,414","   109,531","   124,507","   130,776","   126,426","   95,581","   56,458","   52,604","   41,605","   35,748","   28,168","   18,110","   10,526","   4,514","   1,567",   407,   136
, 計 ,"   1,433,621","   17,897","   77,529","   19,115","   19,096","   19,841","   19,477","   105,037","   122,141","   138,456","   127,860","   124,402","   127,801","   128,976","   126,204","   97,013","   58,093","   52,895","   40,685","   37,368","   26,961","   14,502","   6,817","   2,330",   540,   93,   21
 高 雄 市 , 男 ,"   729,813","   9,232","   40,390","   9,937","   10,019","   10,306","   10,128","   54,844","   63,295","   70,970","   65,391","   63,063","   63,219","   62,563","   62,114","   48,523","   29,309","   25,719","   20,613","   22,092","   15,900","   8,023","   3,351",   950,   216,   31,   5
, 女 ,"   703,808","   8,665","   37,139","   9,178","   9,077","   9,535","   9,349","   50,193","   58,846","   67,486","   62,469","   61,339","   64,582","   66,413","   64,090","   48,490","   28,784","   27,176","   20,072","   15,276","   11,061","   6,479","   3,466","   1,380",   324,   62,   16
, 計 ,"   53,985",   647,"   2,801",   686,   703,   699,   713,"   4,195","   5,380","   5,819","   5,173","   3,389","   3,494","   3,477","   3,590","   2,601","   2,299","   2,554","   2,623","   2,052","   1,566","   1,059",   719,   341,   155,   41,   10
 福 建 省 , 男 ,"   28,535",   349,"   1,404",   353,   359,   332,   360,"   2,198","   2,806","   2,943","   2,974","   2,051","   1,976","   1,789","   1,751","   1,296","   1,268","   1,504","   1,526","   1,042",   716,   510,   259,   106,   52,   12,   3
, 女 ,"   25,450",   298,"   1,397",   333,   344,   367,   353,"   1,997","   2,574","   2,876","   2,199","   1,338","   1,518","   1,688","   1,839","   1,305","   1,031","   1,050","   1,097","   1,010",   850,   549,   460,   235,   103,   29,   7
, 計 ,"   47,924",   587,"   2,512",   617,   633,   618,   644,"   3,796","   4,879","   5,174","   4,433","   2,950","   3,005","   2,979","   3,144","   2,283","   2,064","   2,331","   2,424","   1,847","   1,399",   952,   653,   318,   145,   40,   9
 金 門 縣 , 男 ,"   25,077",   315,"   1,264",   321,   320,   296,   327,"   1,975","   2,541","   2,622","   2,513","   1,766","   1,671","   1,513","   1,485","   1,117","   1,116","   1,359","   1,416",   928,   632,   455,   231,   97,   46,   12,   3
, 女 ,"   22,847",   272,"   1,248",   296,   313,   322,   317,"   1,821","   2,338","   2,552","   1,920","   1,184","   1,334","   1,466","   1,659","   1,166",   948,   972,"   1,008",   919,   767,   497,   422,   221,   99,   28,   6
, 計 ,"   6,061",   60,   289,   69,   70,   81,   69,   399,   501,   645,   740,   439,   489,   498,   446,   318,   235,   223,   199,   205,   167,   107,   66,   23,   10,   1,   1
 連 江 縣 , 男 ,"   3,458",   34,   140,   32,   39,   36,   33,   223,   265,   321,   461,   285,   305,   276,   266,   179,   152,   145,   110,   114,   84,   55,   28,   9,   6,—,—
, 女 ,"   2,603",   26,   149,   37,   31,   45,   36,   176,   236,   324,   279,   154,   184,   222,   180,   139,   83,   78,   89,   91,   83,   52,   38,   14,   4,   1,   1
