 表一  各縣市人口數按性別及五歲年齡組分 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            中 華 民 國  67 年 底 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 區  域  別 , 性別 , 總     計 , 0 ,,, 1-4 ,,, 5-9 , 10-14 , 15-19 , 20-24 , 25-29 , 30-34 , 35-39 , 40-44 , 45-49 , 50-54 , 55-59 , 60-64 , 65-69 , 70-74 , 75-79 , 80-84 , 85-89 , 90-94 , 95-99 , 100+ 
, 計 ,"   520,411","   11,090","   43,282","   11,227","   11,775","   10,344","   9,936","   53,592","   61,393","   66,468","   59,624","   42,563","   25,079","   27,466","   26,743","   26,671","   22,496","   17,335","   13,395","   11,062","   7,031","   3,341","   1,261",   399,   120,—,—
 南 投 縣 , 男 ,"   272,257","   5,809","   22,310","   5,793","   6,125","   5,329","   5,063","   27,348","   31,497","   33,920","   31,732","   23,592","   13,409","   14,406","   14,056","   14,448","   12,430","   9,259","   7,112","   5,591","   3,260","   1,448",   478,   121,   31,—,—
, 女 ,"   248,154","   5,281","   20,972","   5,434","   5,650","   5,015","   4,873","   26,244","   29,896","   32,548","   27,892","   18,971","   11,670","   13,060","   12,687","   12,223","   10,066","   8,076","   6,283","   5,471","   3,771","   1,893",   783,   278,   89,—,—
, 計 ,"   800,988","   18,819","   69,934","   19,017","   19,053","   16,513","   15,351","   79,966","   95,745","   103,649","   89,908","   62,802","   38,644","   42,513","   42,023","   39,950","   33,001","   25,082","   20,813","   17,701","   11,120","   5,606","   2,606",   852,   254,—,—
 雲 林 縣 , 男 ,"   415,624","   9,746","   36,018","   9,761","   9,728","   8,606","   7,923","   41,188","   48,772","   53,127","   48,351","   35,658","   21,210","   22,446","   21,836","   20,629","   17,013","   12,347","   10,149","   8,349","   5,073","   2,401",   955,   291,   65,—,—
, 女 ,"   385,364","   9,073","   33,916","   9,256","   9,325","   7,907","   7,428","   38,778","   46,973","   50,522","   41,557","   27,144","   17,434","   20,067","   20,187","   19,321","   15,988","   12,735","   10,664","   9,352","   6,047","   3,205","   1,651",   561,   189,—,—
, 計 ,"   833,665","   17,369","   66,349","   17,359","   18,235","   15,661","   15,094","   80,624","   97,965","   110,649","   97,105","   67,823","   38,899","   42,915","   44,247","   43,931","   36,977","   28,226","   21,606","   18,284","   11,085","   5,832","   2,710",   837,   232,—,—
 嘉 義 縣 , 男 ,"   433,833","   9,011","   34,122","   9,026","   9,238","   8,121","   7,737","   41,277","   50,234","   56,835","   52,634","   37,628","   20,453","   21,764","   22,359","   23,139","   20,089","   15,176","   11,277","   8,907","   5,008","   2,534","   1,073",   263,   50,—,—
, 女 ,"   399,832","   8,358","   32,227","   8,333","   8,997","   7,540","   7,357","   39,347","   47,731","   53,814","   44,471","   30,195","   18,446","   21,151","   21,888","   20,792","   16,888","   13,050","   10,329","   9,377","   6,077","   3,298","   1,637",   574,   182,—,—
, 計 ,"   955,573","   20,815","   77,103","   20,477","   21,368","   18,062","   17,196","   88,369","   105,687","   125,359","   113,059","   79,679","   44,582","   47,352","   50,737","   51,035","   43,582","   33,012","   25,269","   23,065","   13,824","   7,739","   3,757","   1,196",   352,—,—
 臺 南 縣 , 男 ,"   499,288","   10,866","   39,612","   10,374","   11,128","   9,217","   8,893","   45,480","   54,237","   64,477","   60,859","   44,023","   23,592","   24,255","   25,875","   27,397","   24,392","   17,644","   13,107","   11,326","   6,534","   3,577","   1,514",   429,   92,—,—
, 女 ,"   456,285","   9,949","   37,491","   10,103","   10,240","   8,845","   8,303","   42,889","   51,450","   60,882","   52,200","   35,656","   20,990","   23,097","   24,862","   23,638","   19,190","   15,368","   12,162","   11,739","   7,290","   4,162","   2,243",   767,   260,—,—
, 計 ,"   1,019,417","   23,251","   96,482","   23,964","   26,186","   23,396","   22,936","   115,923","   117,602","   119,730","   108,141","   91,245","   56,443","   53,676","   47,959","   48,740","   44,983","   33,504","   23,396","   18,776","   10,520","   5,499","   2,530",   785,   232,—,—
 高 雄 縣 , 男 ,"   535,144","   11,970","   49,802","   12,385","   13,574","   12,001","   11,842","   59,368","   60,320","   61,088","   55,584","   46,676","   29,353","   27,946","   24,904","   28,840","   27,989","   19,668","   12,964","   9,826","   5,104","   2,420",   988,   272,   62,—,—
, 女 ,"   484,273","   11,281","   46,680","   11,579","   12,612","   11,395","   11,094","   56,555","   57,282","   58,642","   52,557","   44,569","   27,090","   25,730","   23,055","   19,900","   16,994","   13,836","   10,432","   8,950","   5,416","   3,079","   1,542",   513,   170,—,—
, 計 ,"   879,128","   18,884","   73,875","   19,379","   20,163","   17,506","   16,827","   90,617","   105,169","   110,777","   97,794","   74,790","   44,952","   45,675","   44,141","   43,125","   37,669","   30,921","   23,487","   18,711","   10,405","   5,057","   2,137",   744,   198,—,—
 屏 東 縣 , 男 ,"   463,381","   9,705","   38,007","   9,911","   10,435","   9,064","   8,597","   46,529","   53,949","   56,884","   52,094","   41,178","   24,265","   24,321","   23,325","   23,557","   21,563","   16,995","   12,803","   9,950","   4,963","   2,215",   802,   226,   50,—,—
, 女 ,"   415,747","   9,179","   35,868","   9,468","   9,728","   8,442","   8,230","   44,088","   51,220","   53,893","   45,700","   33,612","   20,687","   21,354","   20,816","   19,568","   16,106","   13,926","   10,684","   8,761","   5,442","   2,842","   1,335",   518,   148,—,—
, 計 ,"   284,105","   5,539","   23,090","   5,587","   6,228","   5,677","   5,598","   31,961","   35,861","   36,656","   29,949","   20,659","   13,019","   13,408","   13,180","   13,823","   14,759","   11,402","   8,336","   6,439","   3,426","   1,626",   691,   215,   66,—,—
 臺 東 縣 , 男 ,"   155,767","   2,883","   11,972","   2,885","   3,239","   2,912","   2,936","   16,381","   18,387","   18,979","   16,758","   11,361","   6,906","   7,096","   6,864","   8,145","   9,790","   7,435","   5,410","   4,161","   1,970",   833,   317,   102,   17,—,—
, 女 ,"   128,338","   2,656","   11,118","   2,702","   2,989","   2,765","   2,662","   15,580","   17,474","   17,677","   13,191","   9,298","   6,113","   6,312","   6,316","   5,678","   4,969","   3,967","   2,926","   2,278","   1,456",   793,   374,   113,   49,—,—
, 計 ,"   351,220","   6,696","   28,537","   7,064","   7,643","   6,872","   6,958","   37,368","   41,053","   43,214","   37,253","   27,225","   17,199","   17,367","   16,353","   17,769","   18,597","   15,094","   10,943","   7,763","   4,775","   2,484","   1,063",   326,   141,—,—
 花 蓮 縣 , 男 ,"   192,833","   3,470","   14,672","   3,581","   3,936","   3,515","   3,640","   19,142","   21,069","   22,167","   20,068","   14,653","   8,954","   8,997","   8,418","   10,759","   12,800","   10,509","   7,524","   4,891","   2,741","   1,326",   508,   121,   44,—,—
, 女 ,"   158,387","   3,226","   13,865","   3,483","   3,707","   3,357","   3,318","   18,226","   19,984","   21,047","   17,185","   12,572","   8,245","   8,370","   7,935","   7,010","   5,797","   4,585","   3,419","   2,872","   2,034","   1,158",   555,   205,   97,—,—
, 計 ,"   110,535","   2,130","   8,923","   2,170","   2,327","   2,150","   2,276","   12,133","   14,694","   14,913","   11,814","   7,562","   4,543","   4,470","   5,001","   5,916","   5,419","   4,221","   2,700","   2,363","   1,635","   1,095",   629,   283,   91,—,—
 澎 湖 縣 , 男 ,"   57,752","   1,139","   4,620","   1,122","   1,212","   1,116","   1,170","   6,230","   7,476","   7,629","   6,517","   3,932","   2,258","   2,259","   2,636","   3,501","   3,331","   2,315","   1,382","   1,088",   720,   403,   209,   77,   30,—,—
, 女 ,"   52,783",   991,"   4,303","   1,048","   1,115","   1,034","   1,106","   5,903","   7,218","   7,284","   5,297","   3,630","   2,285","   2,211","   2,365","   2,415","   2,088","   1,906","   1,318","   1,275",   915,   692,   420,   206,   61,—,—
, 計 ,"   342,678","   6,427","   27,894","   6,796","   7,563","   6,761","   6,774","   37,635","   39,180","   41,218","   38,179","   31,444","   17,369","   18,620","   16,365","   16,311","   16,633","   13,010","   9,035","   6,512","   3,627","   2,065",   798,   275,   81,—,—
 基 隆 市 , 男 ,"   180,574","   3,283","   14,374","   3,507","   3,900","   3,444","   3,523","   19,304","   20,318","   21,515","   19,644","   15,770","   8,657","   9,297","   8,209","   9,355","   10,363","   8,138","   5,534","   3,764","   1,770",   892,   288,   86,   13,—,—
, 女 ,"   162,104","   3,144","   13,520","   3,289","   3,663","   3,317","   3,251","   18,331","   18,862","   19,703","   18,535","   15,674","   8,712","   9,323","   8,156","   6,956","   6,270","   4,872","   3,501","   2,748","   1,857","   1,173",   510,   189,   68,—,—
, 計 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
 新 竹 市 , 男 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
, 女 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
, 計 ,"   579,726","   11,942","   51,255","   12,453","   14,161","   12,324","   12,317","   65,823","   66,876","   63,638","   60,024","   57,551","   36,570","   34,617","   28,458","   27,017","   25,988","   19,053","   12,640","   8,913","   5,154","   2,624","   1,135",   340,   108,—,—
 臺 中 市 , 男 ,"   299,428","   6,194","   26,270","   6,369","   7,208","   6,291","   6,402","   33,899","   34,666","   32,671","   29,912","   28,398","   17,770","   16,802","   14,233","   15,377","   16,059","   11,517","   7,187","   4,636","   2,292","   1,039",   400,   81,   25,—,—
, 女 ,"   280,298","   5,748","   24,985","   6,084","   6,953","   6,033","   5,915","   31,924","   32,210","   30,967","   30,112","   29,153","   18,800","   17,815","   14,225","   11,640","   9,929","   7,536","   5,453","   4,277","   2,862","   1,585",   735,   259,   83,—,—
, 計 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
 嘉 義 市 , 男 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
, 女 ,—,,—,,,,,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—
, 計 ,"   558,635","   11,859","   49,471","   12,296","   14,031","   11,513","   11,631","   60,229","   62,577","   62,412","   61,268","   55,168","   33,684","   32,258","   28,190","   25,870","   23,231","   18,097","   13,155","   10,147","   5,810","   3,144","   1,451",   501,   113,—,—
 臺 南 市 , 男 ,"   289,560","   6,141","   25,408","   6,393","   7,195","   5,910","   5,910","   31,038","   32,216","   32,194","   31,330","   28,455","   17,110","   16,126","   13,904","   13,927","   13,421","   10,409","   7,269","   5,451","   2,947","   1,441",   590,   155,   28,—,—
, 女 ,"   269,075","   5,718","   24,063","   5,903","   6,836","   5,603","   5,721","   29,191","   30,361","   30,218","   29,938","   26,713","   16,574","   16,132","   14,286","   11,943","   9,810","   7,688","   5,886","   4,696","   2,863","   1,703",   861,   346,   85,—,—
, 計 ,"   2,163,605","   38,488","   175,057","   41,435","   48,466","   42,246","   42,910","   226,441","   228,346","   225,421","   225,094","   229,900","   146,920","   131,339","   107,833","   105,410","   104,672","   82,719","   56,292","   39,065","   21,654","   11,467","   5,073","   1,823",   591,—,—
 臺 北 市 , 男 ,"   1,127,034","   20,242","   90,682","   21,426","   25,238","   21,808","   22,210","   117,572","   118,529","   115,470","   110,121","   109,585","   71,690","   63,898","   53,208","   61,286","   65,890","   52,374","   34,369","   22,834","   11,338","   5,310","   1,956",   549,   131,—,—
, 女 ,"   1,036,571","   18,246","   84,375","   20,009","   23,228","   20,438","   20,700","   108,869","   109,817","   109,951","   114,973","   120,315","   75,230","   67,441","   54,625","   44,124","   38,782","   30,345","   21,923","   16,231","   10,316","   6,157","   3,117","   1,274",   460,—,—
, 計 ,"   1,063,797","   23,012","   100,272","   24,144","   27,510","   24,230","   24,388","   125,355","   121,890","   113,936","   108,042","   109,091","   71,394","   65,765","   53,625","   48,506","   44,168","   31,541","   20,189","   13,958","   7,231","   3,688","   1,531",   471,   132,—,—
 高 雄 市 , 男 ,"   552,983","   11,849","   51,720","   12,370","   14,229","   12,429","   12,692","   64,811","   63,198","   58,890","   53,101","   52,933","   35,842","   33,613","   27,265","   28,111","   27,898","   19,044","   11,759","   7,269","   3,398","   1,569",   521,   155,   37,—,—
, 女 ,"   510,814","   11,163","   48,552","   11,774","   13,281","   11,801","   11,696","   60,544","   58,692","   55,046","   54,941","   56,158","   35,552","   32,152","   26,360","   20,395","   16,270","   12,497","   8,430","   6,689","   3,833","   2,119","   1,010",   316,   95,—,—
, 計 ,"   66,777","   1,481","   6,384","   1,559","   1,629","   1,573","   1,623","   9,875","   10,848","   6,577","   5,027","   3,983","   2,854","   2,979","   3,411","   3,102","   2,542","   2,124","   1,567","   1,483","   1,031",   748,   407,   261,   93,—,—
 福 建 省 , 男 ,"   34,706",   776,"   3,338",   810,   877,   822,   829,"   5,164","   5,549","   3,825","   2,757","   1,878","   1,379","   1,604","   2,007","   1,672","   1,236","   1,152",   776,   661,   423,   286,   135,   67,   21,—,—
, 女 ,"   32,071",   705,"   3,046",   749,   752,   751,   794,"   4,711","   5,299","   2,752","   2,270","   2,105","   1,475","   1,375","   1,404","   1,430","   1,306",   972,   791,   822,   608,   462,   272,   194,   72,—,—
, 計 ,"   56,099","   1,239","   5,274","   1,311","   1,344","   1,283","   1,336","   8,251","   9,192","   5,592","   4,111","   3,245","   2,337","   2,569","   3,005","   2,703","   2,129","   1,708","   1,263","   1,265",   888,   642,   360,   240,   86,—,—
 金 門 縣 , 男 ,"   28,768",   655,"   2,756",   697,   712,   671,   676,"   4,317","   4,649","   3,186","   2,180","   1,448","   1,111","   1,379","   1,792","   1,475","   1,008",   897,   607,   525,   348,   228,   120,   66,   21,—,—
, 女 ,"   27,331",   584,"   2,518",   614,   632,   612,   660,"   3,934","   4,543","   2,406","   1,931","   1,797","   1,226","   1,190","   1,213","   1,228","   1,121",   811,   656,   740,   540,   414,   240,   174,   65,—,—
, 計 ,"   10,678",   242,"   1,110",   248,   285,   290,   287,"   1,624","   1,656",   985,   916,   738,   517,   410,   406,   399,   413,   416,   304,   218,   143,   106,   47,   21,   7,—,—
 連 江 縣 , 男 ,"   5,938",   121,   582,   113,   165,   151,   153,   847,   900,   639,   577,   430,   268,   225,   215,   197,   228,   255,   169,   136,   75,   58,   15,   1,—,—,—
, 女 ,"   4,740",   121,   528,   135,   120,   139,   134,   777,   756,   346,   339,   308,   249,   185,   191,   202,   185,   161,   135,   82,   68,   48,   32,   20,   7,—,—
說明：高雄市尚未改直轄市，仍隸屬臺灣省。,,,,,,,,,,,,,,,,,,,,,,,,,,,,
