 表一  各縣市人口數按性別及五歲年齡組分 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            中 華 民 國  76 年 底 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 區  域  別 , 性別 , 總     計 , 0 ,,, 1-4 ,,, 5-9 , 10-14 , 15-19 , 20-24 , 25-29 , 30-34 , 35-39 , 40-44 , 45-49 , 50-54 , 55-59 , 60-64 , 65-69 , 70-74 , 75-79 , 80-84 , 85-89 , 90-94 , 95-99 , 100+ 
, 女 ,"   599,657","   9,166","   45,680","   9,658","   11,006","   12,237","   12,779","   68,899","   61,547","   60,865","   60,563","   60,658","   56,846","   44,470","   27,206","   26,005","   20,664","   17,148","   13,913","   9,973","   7,025","   4,656","   2,682","   1,260",   431,—,—
, 計 ,"   366,610","   6,079","   27,029","   6,251","   6,617","   7,069","   7,092","   35,622","   32,953","   36,696","   40,329","   36,561","   28,283","   21,159","   14,766","   17,164","   16,328","   16,308","   13,623","   9,269","   6,427","   4,281","   2,397","   1,035",   301,—,—
 新 竹 縣 , 男 ,"   193,670","   3,163","   13,952","   3,245","   3,446","   3,589","   3,672","   18,434","   16,996","   18,770","   21,062","   19,879","   15,281","   11,114","   7,662","   8,885","   8,641","   9,423","   8,047","   5,154","   3,423","   2,150","   1,098",   427,   109,—,—
, 女 ,"   172,940","   2,916","   13,077","   3,006","   3,171","   3,480","   3,420","   17,188","   15,957","   17,926","   19,267","   16,682","   13,002","   10,045","   7,104","   8,279","   7,687","   6,885","   5,576","   4,115","   3,004","   2,131","   1,299",   608,   192,—,—
, 計 ,"   546,004","   9,107","   40,114","   9,050","   10,140","   10,392","   10,532","   52,438","   48,346","   54,873","   60,465","   54,572","   40,845","   31,506","   22,230","   26,275","   24,860","   24,307","   19,289","   14,163","   10,277","   6,597","   3,773","   1,552",   415,—,—
 苗 栗 縣 , 男 ,"   285,116","   4,713","   20,677","   4,658","   5,244","   5,350","   5,425","   26,964","   24,938","   28,142","   31,129","   29,756","   22,226","   16,658","   11,569","   13,816","   13,064","   13,111","   10,382","   7,327","   5,211","   3,110","   1,604",   579,   140,—,—
, 女 ,"   260,888","   4,394","   19,437","   4,392","   4,896","   5,042","   5,107","   25,474","   23,408","   26,731","   29,336","   24,816","   18,619","   14,848","   10,661","   12,459","   11,796","   11,196","   8,907","   6,836","   5,066","   3,487","   2,169",   973,   275,—,—
, 計 ,"   1,183,490","   19,032","   93,984","   20,521","   23,132","   24,938","   25,393","   137,423","   118,939","   112,380","   114,723","   114,225","   105,390","   81,933","   51,163","   50,778","   44,867","   44,985","   36,252","   24,550","   16,278","   9,747","   4,741","   1,701",   399,—,—
 臺 中 縣 , 男 ,"   610,870","   9,982","   48,621","   10,660","   11,948","   12,959","   13,054","   70,737","   60,786","   57,532","   57,667","   57,194","   53,658","   42,900","   26,327","   26,018","   23,154","   26,128","   21,766","   13,394","   8,069","   4,359","   1,879",   580,   119,—,—
, 女 ,"   572,620","   9,050","   45,363","   9,861","   11,184","   11,979","   12,339","   66,686","   58,153","   54,848","   57,056","   57,031","   51,732","   39,033","   24,836","   24,760","   21,713","   18,857","   14,486","   11,156","   8,209","   5,388","   2,862","   1,121",   280,—,—
, 計 ,"   1,229,411","   19,934","   96,307","   21,572","   23,935","   25,301","   25,499","   132,882","   120,804","   117,574","   126,357","   117,273","   96,109","   77,230","   51,475","   57,506","   55,005","   49,625","   38,762","   28,873","   20,413","   13,984","   6,597","   2,170",   531,—,—
 彰 化 縣 , 男 ,"   634,113","   10,402","   49,658","   11,143","   12,431","   13,109","   12,975","   68,541","   62,072","   60,070","   64,478","   61,634","   51,081","   40,731","   27,304","   30,321","   28,402","   25,960","   19,993","   14,109","   9,731","   6,124","   2,595",   745,   162,—,—
, 女 ,"   595,298","   9,532","   46,649","   10,429","   11,504","   12,192","   12,524","   64,341","   58,732","   57,504","   61,879","   55,639","   45,028","   36,499","   24,171","   27,185","   26,603","   23,665","   18,769","   14,764","   10,682","   7,860","   4,002","   1,425",   369,—,—
, 計 ,"   533,601","   8,681","   39,696","   9,185","   9,927","   10,140","   10,444","   50,613","   47,162","   52,770","   57,914","   52,535","   40,748","   32,939","   22,779","   26,531","   24,955","   23,996","   18,734","   13,540","   9,618","   6,342","   2,942",   932,   174,—,—
 南 投 縣 , 男 ,"   278,809","   4,520","   20,359","   4,693","   5,147","   5,197","   5,322","   26,149","   24,218","   26,915","   30,016","   28,282","   22,256","   17,645","   11,942","   13,933","   13,045","   13,012","   10,277","   6,937","   4,850","   2,871","   1,190",   339,   53,—,—
, 女 ,"   254,792","   4,161","   19,337","   4,492","   4,780","   4,943","   5,122","   24,464","   22,944","   25,855","   27,898","   24,253","   18,492","   15,294","   10,837","   12,598","   11,910","   10,984","   8,457","   6,603","   4,768","   3,471","   1,752",   593,   121,—,—
, 計 ,"   775,588","   12,567","   55,675","   12,829","   14,083","   14,467","   14,296","   70,950","   69,930","   77,723","   88,626","   71,793","   53,265","   45,160","   34,627","   40,671","   38,815","   35,863","   27,178","   20,856","   15,338","   10,030","   4,639","   1,482",   400,—,—
 雲 林 縣 , 男 ,"   404,710","   6,548","   28,804","   6,619","   7,227","   7,507","   7,451","   36,391","   35,896","   39,874","   46,642","   40,184","   29,620","   24,865","   18,335","   21,414","   19,909","   18,369","   13,759","   10,093","   7,242","   4,266","   1,878",   510,   111,—,—
, 女 ,"   370,878","   6,019","   26,871","   6,210","   6,856","   6,960","   6,845","   34,559","   34,034","   37,849","   41,984","   31,609","   23,645","   20,295","   16,292","   19,257","   18,906","   17,494","   13,419","   10,763","   8,096","   5,764","   2,761",   972,   289,—,—
, 計 ,"   558,896","   8,953","   38,310","   8,959","   9,638","   9,982","   9,731","   46,753","   45,506","   54,942","   66,337","   56,471","   39,262","   31,683","   22,425","   28,869","   29,724","   28,143","   21,393","   15,914","   11,219","   8,003","   3,436","   1,189",   364,—,—
 嘉 義 縣 , 男 ,"   293,239","   4,613","   19,874","   4,613","   5,020","   5,177","   5,064","   23,894","   23,069","   28,015","   35,198","   32,123","   22,520","   17,463","   11,547","   14,767","   15,070","   14,686","   11,242","   8,138","   5,434","   3,580","   1,440",   453,   113,—,—
, 女 ,"   265,657","   4,340","   18,436","   4,346","   4,618","   4,805","   4,667","   22,859","   22,437","   26,927","   31,139","   24,348","   16,742","   14,220","   10,878","   14,102","   14,654","   13,457","   10,151","   7,776","   5,785","   4,423","   1,996",   736,   251,—,—
, 計 ,"   1,006,366","   15,212","   68,160","   15,415","   16,999","   17,888","   17,858","   94,417","   86,782","   90,786","   107,991","   104,052","   81,359","   64,427","   41,132","   46,885","   49,348","   48,291","   37,669","   28,339","   19,121","   13,714","   5,868","   2,230",   583,—,—
 臺 南 縣 , 男 ,"   528,391","   7,910","   35,119","   7,949","   8,655","   9,253","   9,262","   48,541","   44,493","   46,650","   56,598","   57,166","   44,520","   34,560","   21,392","   23,831","   25,034","   26,248","   21,252","   15,600","   9,561","   6,234","   2,566",   911,   205,—,—
, 女 ,"   477,975","   7,302","   33,041","   7,466","   8,344","   8,635","   8,596","   45,876","   42,289","   44,136","   51,393","   46,886","   36,839","   29,867","   19,740","   23,054","   24,314","   22,043","   16,417","   12,739","   9,560","   7,480","   3,302","   1,319",   378,—,—
, 計 ,"   1,083,145","   15,255","   73,012","   15,980","   17,908","   19,097","   20,027","   109,199","   106,810","   110,402","   111,466","   104,627","   93,617","   77,410","   48,748","   49,157","   43,860","   44,118","   36,805","   26,163","   16,463","   10,153","   4,037","   1,476",   367,—,—
 高 雄 縣 , 男 ,"   567,113","   7,849","   37,638","   8,232","   9,273","   9,829","   10,304","   56,243","   54,856","   56,406","   58,084","   54,582","   48,358","   40,144","   25,085","   25,130","   22,758","   26,330","   22,366","   15,101","   8,831","   4,887","   1,786",   554,   125,—,—
, 女 ,"   516,032","   7,406","   35,374","   7,748","   8,635","   9,268","   9,723","   52,956","   51,954","   53,996","   53,382","   50,045","   45,259","   37,266","   23,663","   24,027","   21,102","   17,788","   14,439","   11,062","   7,632","   5,266","   2,251",   922,   242,—,—
, 計 ,"   894,652","   12,723","   58,843","   13,288","   14,514","   15,384","   15,657","   84,512","   82,220","   88,883","   98,479","   87,597","   71,698","   58,939","   39,138","   43,351","   40,569","   39,363","   31,600","   24,541","   16,882","   9,954","   3,895","   1,186",   279,—,—
 屏 東 縣 , 男 ,"   470,654","   6,571","   30,422","   6,989","   7,484","   7,872","   8,077","   43,105","   42,217","   45,723","   51,579","   47,276","   38,419","   31,496","   20,505","   22,806","   21,170","   21,743","   17,919","   13,396","   9,164","   4,903","   1,696",   452,   92,—,—
, 女 ,"   423,998","   6,152","   28,421","   6,299","   7,030","   7,512","   7,580","   41,407","   40,003","   43,160","   46,900","   40,321","   33,279","   27,443","   18,633","   20,545","   19,399","   17,620","   13,681","   11,145","   7,718","   5,051","   2,199",   734,   187,—,—
, 計 ,"   267,363","   3,238","   16,510","   3,679","   3,954","   4,231","   4,646","   23,643","   24,854","   29,690","   31,210","   24,627","   19,828","   15,702","   11,189","   11,810","   11,357","   12,064","   11,833","   8,672","   5,935","   3,277","   1,358",   453,   113,—,—
 臺 東 縣 , 男 ,"   148,139","   1,752","   8,540","   1,939","   2,067","   2,172","   2,362","   12,107","   12,812","   15,220","   17,581","   14,657","   11,500","   8,384","   5,869","   6,094","   5,911","   7,169","   7,898","   5,755","   3,948","   1,976",   697,   219,   50,—,—
, 女 ,"   119,224","   1,486","   7,970","   1,740","   1,887","   2,059","   2,284","   11,536","   12,042","   14,470","   13,629","   9,970","   8,328","   7,318","   5,320","   5,716","   5,446","   4,895","   3,935","   2,917","   1,987","   1,301",   661,   234,   63,—,—
, 計 ,"   355,383","   4,545","   22,496","   5,036","   5,475","   5,835","   6,150","   32,410","   33,322","   36,784","   37,755","   33,428","   27,951","   22,538","   15,582","   16,146","   14,996","   16,318","   15,426","   11,187","   7,304","   4,276","   2,011",   692,   216,—,—
 花 蓮 縣 , 男 ,"   192,966","   2,359","   11,534","   2,583","   2,807","   2,983","   3,161","   16,872","   17,071","   18,730","   20,313","   18,183","   15,263","   11,705","   8,080","   8,216","   7,740","   10,085","   10,487","   7,580","   4,780","   2,484","   1,068",   336,   80,—,—
, 女 ,"   162,417","   2,186","   10,962","   2,453","   2,668","   2,852","   2,989","   15,538","   16,251","   18,054","   17,442","   15,245","   12,688","   10,833","   7,502","   7,930","   7,256","   6,233","   4,939","   3,607","   2,524","   1,792",   943,   356,   136,—,—
, 計 ,"   99,006","   1,393","   5,895","   1,300","   1,434","   1,619","   1,542","   8,781","   9,615","   11,209","   11,794","   9,021","   6,618","   5,430","   3,795","   4,022","   4,730","   5,011","   4,125","   3,037","   1,891","   1,405",   745,   359,   130,—,—
 澎 湖 縣 , 男 ,"   52,077",   720,"   3,067",   683,   721,   854,   809,"   4,548","   4,983","   5,733","   6,479","   5,048","   3,579","   2,747","   1,877","   2,040","   2,486","   2,900","   2,394","   1,588",   889,   584,   269,   117,   29,—,—
, 女 ,"   46,929",   673,"   2,828",   617,   713,   765,   733,"   4,233","   4,632","   5,476","   5,315","   3,973","   3,039","   2,683","   1,918","   1,982","   2,244","   2,111","   1,731","   1,449","   1,002",   821,   476,   242,   101,—,—
, 計 ,"   348,541","   4,534","   21,536","   4,858","   5,270","   5,608","   5,800","   32,654","   32,503","   34,915","   36,124","   36,274","   31,612","   25,221","   14,358","   16,337","   14,251","   14,403","   13,148","   9,134","   5,769","   3,445","   1,564",   592,   167,—,—
 基 隆 市 , 男 ,"   181,471","   2,370","   11,124","   2,478","   2,694","   2,975","   2,977","   16,685","   16,653","   17,876","   18,807","   18,951","   16,230","   12,711","   7,153","   8,077","   7,172","   8,314","   8,008","   5,414","   3,268","   1,766",   639,   206,   47,—,—
, 女 ,"   167,070","   2,164","   10,412","   2,380","   2,576","   2,633","   2,823","   15,969","   15,850","   17,039","   17,317","   17,323","   15,382","   12,510","   7,205","   8,260","   7,079","   6,089","   5,140","   3,720","   2,501","   1,679",   925,   386,   120,—,—
, 計 ,"   309,899","   4,392","   21,827","   4,855","   5,214","   5,732","   6,026","   32,619","   28,938","   29,472","   29,786","   30,305","   27,639","   22,135","   13,911","   13,564","   11,508","   12,321","   12,013","   9,150","   5,238","   2,960","   1,456",   502,   163,—,—
 新 竹 市 , 男 ,"   161,161","   2,352","   11,301","   2,537","   2,669","   2,967","   3,128","   17,038","   14,958","   15,380","   15,193","   15,034","   13,802","   11,052","   6,854","   6,488","   5,654","   6,910","   7,492","   5,983","   3,090","   1,618",   685,   219,   58,—,—
, 女 ,"   148,738","   2,040","   10,526","   2,318","   2,545","   2,765","   2,898","   15,581","   13,980","   14,092","   14,593","   15,271","   13,837","   11,083","   7,057","   7,076","   5,854","   5,411","   4,521","   3,167","   2,148","   1,342",   771,   283,   105,—,—
, 計 ,"   715,107","   10,172","   53,047","   11,385","   12,969","   13,929","   14,764","   82,163","   74,977","   64,309","   64,968","   69,415","   69,021","   56,165","   34,671","   31,585","   26,090","   25,143","   21,449","   14,369","   9,033","   5,204","   2,226",   896,   204,—,—
 臺 中 市 , 男 ,"   362,129","   5,190","   27,301","   5,843","   6,597","   7,166","   7,695","   42,421","   38,566","   32,807","   32,579","   33,446","   33,211","   27,422","   17,043","   15,335","   13,155","   14,259","   12,887","   8,116","   4,729","   2,413",   890,   300,   59,—,—
, 女 ,"   352,978","   4,982","   25,746","   5,542","   6,372","   6,763","   7,069","   39,742","   36,411","   31,502","   32,389","   35,969","   35,810","   28,743","   17,628","   16,250","   12,935","   10,884","   8,562","   6,253","   4,304","   2,791","   1,336",   596,   145,—,—
, 計 ,"   254,875","   3,253","   15,613","   3,350","   3,770","   4,245","   4,248","   25,717","   25,474","   24,524","   26,465","   24,543","   21,318","   18,457","   11,760","   12,444","   11,525","   10,782","   8,647","   6,214","   3,926","   2,641","   1,145",   361,   66,—,—
 嘉 義 市 , 男 ,"   130,296","   1,739","   7,945","   1,658","   1,924","   2,213","   2,150","   13,399","   13,055","   12,579","   13,641","   12,782","   10,834","   9,149","   5,807","   6,070","   5,623","   5,738","   4,838","   3,354","   1,974","   1,175",   454,   120,   20,—,—
, 女 ,"   124,579","   1,514","   7,668","   1,692","   1,846","   2,032","   2,098","   12,318","   12,419","   11,945","   12,824","   11,761","   10,484","   9,308","   5,953","   6,374","   5,902","   5,044","   3,809","   2,860","   1,952","   1,466",   691,   241,   46,—,—
, 計 ,"   656,927","   9,017","   45,378","   9,553","   10,981","   12,216","   12,628","   71,079","   65,721","   60,044","   62,052","   66,449","   62,958","   51,576","   30,874","   29,627","   25,523","   23,587","   19,797","   14,254","   9,494","   5,859","   2,446",   950,   242,—,—
 臺 南 市 , 男 ,"   336,030","   4,648","   23,402","   4,964","   5,703","   6,277","   6,458","   36,746","   33,754","   30,866","   31,137","   32,813","   32,039","   26,214","   15,614","   14,644","   12,457","   12,958","   11,322","   7,984","   4,962","   2,880","   1,118",   376,   96,—,—
, 女 ,"   320,897","   4,369","   21,976","   4,589","   5,278","   5,939","   6,170","   34,333","   31,967","   29,178","   30,915","   33,636","   30,919","   25,362","   15,260","   14,983","   13,066","   10,629","   8,475","   6,270","   4,532","   2,979","   1,328",   574,   146,—,—
, 計 ,"   2,637,100","   33,821","   167,919","   37,421","   41,185","   43,486","   45,827","   247,869","   235,045","   225,811","   234,628","   269,191","   276,113","   232,260","   144,290","   126,403","   104,245","   100,990","   89,849","   65,891","   42,780","   23,683","   10,902","   4,179","   1,231",—,—
 臺 北 市 , 男 ,"   1,340,224","   17,515","   86,311","   19,244","   21,146","   22,476","   23,445","   128,001","   120,860","   115,201","   117,192","   130,048","   133,165","   113,346","   71,566","   62,259","   52,159","   57,315","   52,777","   38,480","   24,007","   12,694","   5,194","   1,729",   405,—,—
, 女 ,"   1,296,876","   16,306","   81,608","   18,177","   20,039","   21,010","   22,382","   119,868","   114,185","   110,610","   117,436","   139,143","   142,948","   118,914","   72,724","   64,144","   52,086","   43,675","   37,072","   27,411","   18,773","   10,989","   5,708","   2,450",   826,—,—
, 計 ,"   1,342,797","   17,423","   87,914","   18,248","   21,259","   23,549","   24,858","   144,018","   141,473","   129,048","   123,298","   129,272","   133,556","   116,245","   68,850","   63,108","   49,865","   46,610","   38,520","   25,172","   15,069","   8,454","   3,389","   1,198",   315,—,—
 高 雄 市 , 男 ,"   688,090","   9,196","   45,671","   9,515","   11,147","   12,206","   12,803","   74,349","   73,031","   66,263","   62,145","   63,388","   65,042","   57,759","   35,270","   31,740","   25,363","   27,187","   23,472","   14,355","   7,903","   3,955","   1,454",   456,   91,—,—
, 女 ,"   654,707","   8,227","   42,243","   8,733","   10,112","   11,343","   12,055","   69,669","   68,442","   62,785","   61,153","   65,884","   68,514","   58,486","   33,580","   31,368","   24,502","   19,423","   15,048","   10,817","   7,166","   4,499","   1,935",   742,   224,—,—
, 計 ,"   52,398",   905,"   4,248",   959,"   1,069","   1,093","   1,127","   6,055","   6,803","   5,782","   3,658","   3,403","   3,661","   2,834","   2,204","   2,361","   2,582","   2,220","   1,661","   1,280","   1,032",   818,   486,   282,   123,—,—
 福 建 省 , 男 ,"   27,254",   476,"   2,226",   500,   575,   557,   594,"   3,121","   3,432","   3,198","   2,131","   1,794","   1,719","   1,318","   1,164","   1,357","   1,548","   1,194",   861,   678,   433,   321,   173,   81,   29,—,—
, 女 ,"   25,144",   429,"   2,022",   459,   494,   536,   533,"   2,934","   3,371","   2,584","   1,527","   1,609","   1,942","   1,516","   1,040","   1,004","   1,034","   1,026",   800,   602,   599,   497,   313,   201,   94,—,—
, 計 ,"   45,987",   820,"   3,856",   898,   966,   976,"   1,016","   5,274","   5,905","   5,033","   3,179","   2,917","   3,130","   2,442","   1,929","   2,128","   2,343","   1,984","   1,459","   1,120",   907,   729,   452,   262,   118,—,—
 金 門 縣 , 男 ,"   23,750",   434,"   2,025",   470,   513,   503,   539,"   2,712","   2,972","   2,791","   1,827","   1,516","   1,445","   1,102","   1,011","   1,214","   1,422","   1,059",   736,   582,   368,   275,   158,   73,   28,—,—
, 女 ,"   22,237",   386,"   1,831",   428,   453,   473,   477,"   2,562","   2,933","   2,242","   1,352","   1,401","   1,685","   1,340",   918,   914,   921,   925,   723,   538,   539,   454,   294,   189,   90,—,—
, 計 ,"   6,411",   85,   392,   61,   103,   117,   111,   781,   898,   749,   479,   486,   531,   392,   275,   233,   239,   236,   202,   160,   125,   89,   34,   20,   5,—,—
 連 江 縣 , 男 ,"   3,504",   42,   201,   30,   62,   54,   55,   409,   460,   407,   304,   278,   274,   216,   153,   143,   126,   135,   125,   96,   65,   46,   15,   8,   1,—,—
, 女 ,"   2,907",   43,   191,   31,   41,   63,   56,   372,   438,   342,   175,   208,   257,   176,   122,   90,   113,   101,   77,   64,   60,   43,   19,   12,   4,—,—
